pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.09894	0.09007	0.17496	-0.09876	0.09647	0.02321	-0.17176	-0.12673	0.11577	0.19133	0.10313	-0.11195	0.35029	-0.15549	-0.14576	-0.00982	0.04286	-0.01596	-0.09312	0.17550	-0.19426	-0.03840	-0.11468	0.06457	0.05914	-0.00694	-0.06677	2.55422	0.14373	-0.06479	0.23852	0.08252	(Past $e0)
p200006	-0.11130	-0.11928	-0.09459	0.02748	0.44729	0.09329	-0.10470	-0.02751	0.04445	0.12237	-0.13509	-0.02608	0.09803	0.06759	-0.08393	0.88044	0.11264	0.14113	0.02671	0.01518	0.04910	-0.01437	-0.06711	0.08969	0.00665	-0.09013	0.00130	-0.01130	0.03068	2.14961	0.15560	0.02189	(Agent $e0 $x0)
p200011	0.10998	0.11999	0.27826	-0.19003	-0.33988	0.08039	0.13040	2.05474	-0.12738	-0.11146	0.09102	0.05634	-0.17936	-0.02685	-0.01104	0.56429	0.40430	0.05652	0.19752	0.10514	0.28278	-0.04916	0.01080	0.04820	-0.11376	-0.19945	-0.21093	0.01522	0.05342	0.02335	-0.16853	0.12126	(Theme $e0 $x0)
p200017	-0.01093	0.03627	0.05490	-0.06855	-0.00029	0.01727	-0.06864	0.03190	0.03902	0.03472	-0.07075	-0.07627	0.09075	0.20880	2.22350	-0.00110	0.03434	-0.12915	-0.09507	0.15845	-0.11835	0.02174	-0.09081	0.06278	0.06144	0.08160	-0.06064	-0.02714	0.29283	-0.06072	0.01612	-0.00258	(Patient $e0 $x0)
p200022	-0.15842	-0.06412	-0.01864	0.19653	0.10297	-0.08177	0.11085	0.26791	-0.06856	0.10325	-0.15949	0.13645	-0.00724	0.05131	0.06779	1.57840	0.10217	0.14182	-0.01432	-0.06133	-0.16966	-0.00083	-0.05563	-0.04135	-0.19546	-0.06028	-0.00434	-0.11756	-0.10990	-0.16582	0.38491	0.28112	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200024	0.15691	0.05302	-0.06362	0.01673	1.86958	0.00071	0.17204	-0.23562	-0.09201	-0.10152	0.10776	0.25642	-0.08419	0.03977	-0.08949	0.05092	-0.04344	-0.13417	-0.02468	-0.08348	0.10194	-0.04906	-0.05355	-0.16761	0.14125	-0.20802	-0.13589	0.22358	0.00793	0.23695	-0.32934	-0.12651	(And (Agent $e0 $x0) (Past $e0))
p200036	-0.23094	-0.25142	0.07685	0.15859	-0.06430	-0.13879	-0.18692	-0.11205	-0.00677	0.09420	0.85703	-0.17134	-0.23892	0.03559	0.78039	0.04312	0.29982	0.02516	-0.03260	0.73144	-0.25597	-0.08349	0.13194	-0.07567	-0.72347	0.05023	-0.14612	0.37538	-0.34744	-0.09768	-0.01765	0.53186	(And (Past $e0) (Patient $e0 $x0))
p200038	0.04738	-0.00591	0.08248	-0.05226	-0.03608	0.05133	0.11336	0.01496	0.00055	-0.06434	-0.09101	0.01658	0.04353	-0.05835	0.04658	-0.01101	-0.08218	0.05453	-0.07459	0.08029	-0.07554	1.88783	0.02844	-0.03078	0.11304	-0.04809	0.05231	-0.00366	0.00881	-0.01100	0.02184	0.11921	(Ongoing $e0)
p200040	0.25103	0.29449	-0.31089	-0.20519	0.28678	-0.19406	0.03930	1.07398	0.00891	0.02405	-0.06632	0.31515	0.11619	-0.19640	0.00451	-0.20360	-0.30531	-0.01817	-0.25200	-0.39030	0.26015	-0.01572	-0.10918	0.30192	0.23787	0.08032	0.17655	0.35598	0.25904	-0.21404	-0.56741	0.03379	(And (Past $e0) (Theme $e0 $x0))
p200045	0.81282	-0.49282	0.21222	1.03025	0.05043	0.80826	0.60584	0.00975	-0.13970	-0.78393	-0.54643	-0.47394	-0.14632	-0.32540	0.02599	0.02348	-0.38696	0.24427	-0.05320	0.15326	-0.31284	-0.14764	0.26215	0.02987	-0.08763	-0.26346	1.00088	0.07302	0.24643	-0.04012	-0.11875	0.48640	(Experiencer $e0 $x0)
