pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.29168	-0.83083	-1.02013	1.16917	-0.06839	0.99955	0.07988	0.53284	-0.13616	-0.08310	-1.06368	0.51217	0.46971	0.29450	0.24721	0.15178	-0.19376	0.92496	0.37293	-0.14568	-0.02860	0.25900	0.48819	0.03890	-0.07487	0.07054	-0.06346	-0.62681	-0.33395	0.26260	-0.07866	0.50286	(Agent $e0 $x0)
p200008	-0.50081	-0.20382	0.55919	-0.12272	0.24774	0.62295	0.78872	1.09582	0.68011	-0.09753	-0.25338	-0.09407	0.00214	-0.22445	-0.64987	0.31696	-0.31325	-0.10218	-0.14861	0.83487	0.83237	-0.21421	0.05751	-0.37577	-0.45686	-0.00171	0.11105	-0.22070	-1.59714	0.05826	-0.13262	0.14706	(Theme $e0 $x0)
p200013	-0.46297	0.11395	-0.08643	-0.43599	-1.17688	-0.23284	0.15875	-0.09672	-0.44191	0.30547	-0.05631	0.42348	-0.44662	0.28987	-0.07872	-0.35737	-0.25945	-0.06247	-0.51419	1.34595	-0.17365	0.50761	-0.11588	0.74770	-1.14405	1.10004	-0.22135	0.37601	0.13538	0.44613	0.71659	0.26650	(Past $e0)
p200015	-0.23400	-0.11894	0.18755	0.07231	0.01090	0.65989	-0.13804	0.57063	0.56669	-0.02073	-0.34268	0.54311	-0.16108	-0.25441	-0.37958	0.33979	-0.46937	0.45431	-0.09821	-0.39189	0.83737	-0.04820	0.08069	-0.27775	-0.41400	0.05263	-0.27445	-0.42709	-0.91664	0.23785	0.13164	-0.10104	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200022	-0.44661	-0.56647	0.19632	-0.09502	-0.88033	-0.22256	0.24965	-0.20228	-0.17228	0.77952	0.00472	0.30341	0.71168	-0.25682	0.18685	-0.16191	0.57557	-0.16065	0.13017	-0.43743	0.30154	-0.29490	-0.29385	0.18021	-0.02701	0.02347	-0.39177	0.64351	-0.68850	0.67047	0.28175	0.71521	(Patient $e0 $x0)
p200033	0.27124	0.22634	-0.36239	0.35510	-0.00337	0.45523	0.10967	-0.12251	-0.20383	-0.10619	-0.26600	0.35911	-0.14250	0.07401	0.29536	-0.20555	0.38956	0.39333	-0.21315	0.41957	-0.30664	0.05854	-0.06367	0.41473	-0.49413	0.11768	-0.11001	-0.53444	0.52424	0.04935	0.21950	0.44324	(And (Agent $e0 $x0) (Past $e0))
p200039	-0.09358	0.41477	-0.01632	0.11555	0.19726	0.06416	-0.26688	0.26215	-0.13547	0.98481	-0.15675	-0.24468	-0.19628	-0.11168	0.23123	-0.04485	-0.11491	-0.43780	0.52675	0.01741	-0.25928	0.13800	0.05113	0.70153	-0.15869	-0.09251	0.64668	-0.59070	-0.34421	-0.40002	-0.25616	0.12345	(Location $e0 $x0)
p200041	0.12129	0.22651	0.36360	-0.24538	-0.12592	-0.05136	0.16307	-0.04503	0.13920	-0.13809	-0.05805	0.10627	-0.12270	-0.04111	-0.04192	-0.02966	-0.14283	0.15741	-0.20390	0.99400	0.28673	-0.49965	-0.11277	0.19943	-0.02264	0.36752	0.12437	0.09366	-0.55831	-0.14559	-0.19668	0.16502	(And (Past $e0) (Theme $e0 $x0))
p200049	-0.59390	-0.17209	-0.13988	-0.17439	-0.44726	-0.22207	0.23009	-0.21795	-0.00017	0.68844	0.12944	-0.04446	-0.01217	0.12240	-0.31450	0.01111	-0.04538	0.08937	-0.12667	-0.26654	0.29669	0.01900	-0.12581	0.18402	-0.53781	-0.22921	-0.19224	0.42081	-0.01262	0.76284	0.75882	0.21687	(And (Past $e0) (Patient $e0 $x0))
p200051	-0.03907	0.14142	0.13181	0.09223	-0.06353	0.18909	0.73374	-0.14376	-0.15708	0.11885	-0.06935	-0.02762	-0.13940	0.09761	-0.33761	0.16481	0.22958	-0.16390	-0.24297	-0.11878	0.09923	0.00206	-0.15351	-0.15836	0.04848	-0.05379	0.89923	-0.13676	0.22541	0.25800	-0.16823	0.00809	(Cardinality $x0 <num>)
