pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.32580	0.00095	-0.15478	0.14051	0.09782	0.10858	0.84031	-1.08425	1.28962	-0.45434	-0.27127	-0.12963	0.08256	-0.70066	0.18973	0.38214	0.90364	0.06396	0.03023	0.05936	-0.24029	0.02518	0.32830	0.40418	-0.45305	-0.07599	-0.04795	0.11295	1.27703	-0.56139	0.22538	0.27758	(Agent $e0 $x0)
p200008	-1.15597	0.61459	0.47785	0.72255	-0.05872	-0.24298	0.27281	0.24670	-0.42808	-1.31432	0.14862	-0.03721	0.00983	-0.41753	0.92049	0.25580	0.05757	-0.11731	-0.19302	0.00199	-0.27212	0.55234	-0.39879	-0.44543	0.14213	0.38922	-0.85191	0.89179	0.59134	0.28486	-0.49189	0.64863	(Theme $e0 $x0)
p200013	0.24353	0.02387	0.05117	-0.10835	-0.10041	0.85203	-0.01415	0.18727	-0.34383	-0.13528	-1.07518	0.43716	0.95418	-0.43770	-0.00210	-0.17750	-0.16484	0.15097	0.01728	0.04073	-0.12932	0.04560	0.56468	-0.29566	0.20110	1.81099	-0.00732	-0.14450	-0.01424	0.13079	-0.01790	-0.24460	(Past $e0)
p200015	-0.56663	0.80540	0.24562	0.05735	-0.18251	0.15567	0.15559	-0.00540	0.17795	-0.22177	0.00224	-0.14832	0.06163	-0.56424	0.03992	0.04168	0.26737	-0.10303	0.67674	-0.24865	-0.07399	-0.27692	-0.29046	-0.22129	-0.18796	-0.22324	-0.81138	0.42081	1.13997	0.27492	-0.28893	0.21260	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200022	-0.31071	-0.89087	-0.13680	0.19504	0.78766	0.28448	0.34250	0.77275	-0.19850	-0.27430	-0.36142	-0.08112	0.20934	-0.31392	-0.17945	0.04777	0.12403	0.96053	0.32576	0.55985	-0.63695	-0.11443	0.46963	0.05804	-0.59434	-0.34336	-0.09925	0.39852	-0.15229	-0.55526	0.09614	0.15913	(Patient $e0 $x0)
p200033	0.16899	0.12355	-0.07888	-0.15819	-0.18124	0.17326	0.26551	-0.75348	0.13264	0.17202	-0.43451	0.53511	0.30651	-0.11075	0.09452	-0.19515	0.10938	0.15331	0.09261	0.01472	0.05348	0.00272	0.03052	-0.03645	-0.10047	0.35455	0.20803	-0.08800	0.41634	-0.00272	0.94164	-0.17236	(And (Agent $e0 $x0) (Past $e0))
p200039	-0.48618	-0.13927	0.81141	-0.42757	-0.21296	0.71677	-0.20810	-0.05392	0.06877	0.21482	0.09917	-0.14337	-0.18193	-0.45399	0.30905	0.69074	-0.42823	-0.14139	-0.16802	-0.18977	0.40000	0.35245	-0.15180	0.22346	-0.33528	-0.05848	0.36454	-0.49989	-0.04725	-0.12173	0.55751	0.38662	(Location $e0 $x0)
p200041	-0.28309	-0.14663	0.11736	0.37622	0.11675	-0.06425	-0.37319	-0.00663	-0.25249	-0.28514	-0.13912	0.34355	0.11808	0.21525	0.09510	-0.09213	0.12999	-0.41437	0.03456	0.01958	-0.24471	0.36796	-0.00985	-0.24283	-0.10077	0.82921	-0.03565	0.50346	-0.17657	0.10517	0.06353	0.47931	(And (Past $e0) (Theme $e0 $x0))
p200049	-0.08225	-0.17496	0.20127	-0.21393	0.05413	0.48486	0.14598	0.36598	-0.30517	-0.07129	-0.55813	0.03113	0.82786	-0.31570	-0.18777	0.14167	-0.26072	0.49414	0.10893	0.27563	0.04880	-0.20779	0.66161	-0.17469	-0.14796	-0.40328	-0.44047	0.25175	0.06538	0.08615	-0.20976	-0.24180	(And (Past $e0) (Patient $e0 $x0))
p200051	-0.20662	0.05427	-0.03380	0.03966	0.10446	0.44126	-0.13868	-0.03064	0.16095	0.18549	0.00803	-0.28251	-0.06111	0.17876	0.83630	-0.12430	-0.35164	-0.12358	0.00413	0.02601	0.19145	-0.24783	0.01311	-0.13007	0.36873	-0.09741	0.32858	0.31860	0.01567	-0.03019	0.25447	-0.34651	(Cardinality $x0 <num>)
