pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.10298	-0.02939	0.02589	-0.18764	1.49886	-0.27220	0.83051	0.71452	0.15391	-0.25681	-0.01729	-1.21854	0.77041	0.05710	-0.29652	0.17954	0.10321	0.93758	0.41296	-0.36086	0.38007	-0.31335	-0.08450	0.08960	0.09719	-0.05412	0.11644	-0.70841	0.36737	-0.44444	0.27919	-0.33235	(Agent $e0 $x0)
p200008	0.08775	-0.22402	-0.95732	0.60117	-0.00040	-1.12147	0.40483	0.39733	-0.24790	0.55657	-0.22801	-0.79747	-0.29880	0.04877	-0.36391	-0.45158	-0.40675	-0.06147	0.72985	0.39472	0.11733	0.53846	0.55016	-0.07001	-0.08394	0.68675	-0.04945	0.32631	0.96666	0.03727	0.46101	-1.33323	(Theme $e0 $x0)
p200013	0.12670	1.16839	-0.44141	-0.02571	-0.25574	-0.07368	-0.10916	0.33268	-0.79639	0.07553	0.69884	0.29847	-0.09778	0.28888	-0.05857	0.05976	0.26344	0.00106	-0.36547	-0.19974	-0.12127	-0.08309	1.78120	-0.02742	0.55388	-0.16916	-0.52377	-0.01745	-0.02508	-0.13255	-0.03309	-0.00875	(Past $e0)
p200015	0.04863	-0.13749	-0.32138	0.45756	0.66232	-0.59074	0.49820	-0.00995	-0.67670	0.19083	0.07299	-0.31845	-0.20811	0.01050	-0.30550	0.15995	-0.14746	0.13368	0.98105	0.19969	0.27129	-0.25939	-0.25354	-0.19742	-0.06379	-0.23689	-0.02512	0.01607	0.58421	-0.29613	0.50164	-0.72145	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200022	-0.07588	0.22282	-0.33208	0.06417	-0.10724	-0.21175	-0.45212	0.39892	0.14523	0.21785	0.26989	0.04044	0.18891	1.62918	0.49976	0.00628	-0.25183	-0.22677	-0.37323	-0.60058	0.80169	0.18397	-0.31000	-0.05467	0.10128	-0.11129	0.21999	-0.24297	0.23506	0.23579	-0.07097	-0.49447	(Patient $e0 $x0)
p200033	-0.24090	0.10749	0.00490	0.21733	0.07437	0.42659	0.29586	0.16919	0.07955	-0.33955	0.17571	-0.32176	0.32662	-0.18208	0.22186	-0.07491	0.79441	0.43422	0.19544	-0.13973	-0.01712	-0.22390	0.40161	0.22312	0.45046	-0.29550	-0.43562	-0.27028	-0.08036	-0.16546	0.11530	0.14347	(And (Agent $e0 $x0) (Past $e0))
p200039	0.57836	-0.25751	-0.07540	-0.00317	0.10811	-0.69307	0.18289	0.02038	-0.43939	-0.52035	-0.05780	-0.05704	-0.43767	0.26733	-0.41331	-0.04052	0.98634	0.07246	-0.20142	-0.32620	0.00874	-0.40574	-0.06700	0.81091	0.02091	0.38469	0.46406	0.15833	0.06617	0.15137	-0.49392	0.38074	(Location $e0 $x0)
p200041	0.30178	-0.15718	0.18495	0.33470	-0.23737	-0.16521	0.09100	0.10532	-0.15169	0.23555	-0.14051	0.04570	-0.09208	-0.06297	0.01092	-0.08820	-0.07256	-0.30647	0.15624	0.08579	0.09030	0.43390	1.00317	-0.23547	0.36461	0.07888	-0.00785	-0.01645	0.16950	-0.21943	-0.22081	-0.33584	(And (Past $e0) (Theme $e0 $x0))
p200049	-0.23179	0.84904	-0.38048	0.13088	-0.21115	-0.08703	-0.14120	0.00835	-0.22013	0.00269	0.56187	-0.00258	-0.16950	1.02164	0.08781	0.18307	0.22460	-0.10659	0.05983	-0.04812	-0.06973	0.05169	-0.40104	0.33389	-0.04042	0.12267	-0.34350	0.00872	0.03219	-0.15574	-0.16693	-0.37453	(And (Past $e0) (Patient $e0 $x0))
p200051	0.13676	0.19729	-0.00378	-0.11418	-0.01973	0.02507	0.20110	-0.37053	0.14075	0.75430	-0.01726	0.02373	0.27746	-0.10190	-0.27501	-0.24588	0.38535	-0.01897	0.08795	-0.21689	-0.14084	0.04609	-0.20239	0.55095	0.12384	-0.01962	-0.47209	0.13366	0.08496	0.44845	-0.32815	-0.14528	(Cardinality $x0 <num>)
p200053	0.25096	-0.21048	-0.07228	-0.00039	0.04735	0.37361	-0.25900	0.21155	0.21168	-0.25126	-0.25248	-0.28923	0.71117	0.51272	-0.02883	0.14408	0.16927	-0.00939	0.21375	-0.11976	0.11456	-0.07452	0.10994	0.27823	0.00776	-0.10312	-0.00373	-0.27111	-0.28695	0.05784	0.12648	-0.47047	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200070	-0.15887	0.09467	-0.08329	-0.03748	0.14128	-0.18093	0.07287	0.08467	0.24255	-0.01905	0.20444	-0.12903	0.02061	-0.12964	0.08441	-0.01583	0.08898	0.14595	-0.27250	-0.15430	-0.08375	-0.14016	0.05201	-0.08679	0.10552	-0.02167	-0.05468	-0.06168	0.06682	-0.10775	0.07918	0.17025	(Member $x0 person)
p200071	-0.10520	0.01863	-0.18359	0.08363	0.02174	0.01803	0.35926	-0.18999	-0.14687	-0.13861	0.11068	0.43885	0.20882	-0.12648	-0.11734	0.34138	-0.15747	-0.14359	-0.11229	0.09851	-0.06286	0.37470	0.07392	0.23827	-0.18444	-0.09334	0.21836	-0.10926	-0.03438	0.06822	0.19125	0.02071	(Recipient $e0 $x0)
p200073	0.10801	-0.16786	0.32486	0.22836	-0.07345	0.03810	0.16033	-0.04983	-0.08216	0.05336	0.09467	-0.00376	-0.15989	-0.01737	0.10060	-0.00141	0.10439	-0.01601	0.32841	-0.00933	0.08769	0.18822	0.07485	-0.08712	0.49713	-0.16092	0.01819	-0.19701	-0.02320	-0.26391	-0.13864	-0.07387	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200076	0.09679	0.09734	-0.27372	0.12202	-0.09339	-0.19893	-0.08503	-0.16916	0.14573	-0.28402	0.04517	-0.01184	-0.29249	-0.08120	0.08734	0.16938	0.55833	-0.15391	-0.13642	-0.19412	-0.23548	0.08206	-0.12609	0.01640	0.16782	-0.12627	0.62681	0.52741	0.13727	-0.14154	-0.14601	-0.14976	(Experiencer $e0 $x0)
p200089	0.10532	-0.02418	-0.12773	0.01330	0.49385	-0.01974	-0.03541	0.07973	0.11240	-0.14146	0.41933	-0.20284	0.04772	-0.25590	0.22899	0.08058	-0.05618	-0.15362	-0.16068	0.17483	-0.08722	-0.03163	0.15014	-0.14973	0.01302	0.15675	-0.09841	0.02831	-0.04835	0.01466	-0.24816	-0.02516	(Possession $x0 $x1)
p200091	-0.10752	-0.24099	-0.18915	0.12282	0.03255	0.03198	0.22851	-0.16106	-0.17469	-0.13646	0.19585	0.50855	0.11563	0.01170	-0.08484	0.33147	-0.09277	-0.07570	-0.14552	-0.09589	-0.17267	0.21958	0.10397	0.17570	-0.10854	-0.03666	0.06588	-0.02120	0.06491	0.15719	0.34096	-0.11383	(And (Recipient $e0 $x0) (Theme $e0 $x1))
p200099	-0.11755	0.05799	-0.13721	0.05173	0.06626	-0.01199	0.37889	-0.15852	-0.13737	-0.12583	0.11131	0.39304	0.20192	-0.11102	-0.11095	0.27360	-0.13167	-0.12503	-0.09755	0.09626	-0.03070	0.33534	-0.01887	0.24029	-0.18366	-0.08299	0.19710	-0.08467	-0.04945	0.03836	0.18979	-0.00374	(And (Agent $e0 $x0) (Recipient $e0 $x1))
p200103	0.16398	0.07422	0.02986	0.04332	0.04157	-0.12892	-0.18313	-0.01124	-0.07382	-0.01368	-0.06151	0.10097	0.26213	-0.08521	0.01969	0.20030	-0.24813	0.03214	-0.03899	0.20781	0.22665	-0.19580	-0.04067	-0.02689	0.10142	0.07963	0.04663	0.15198	0.01495	0.00133	0.06824	0.01022	(Might $e0)
p200125	0.33995	-0.22522	0.17446	-0.14181	0.20559	-0.34063	0.12330	0.21283	-0.46591	-0.13542	-0.06138	0.00657	-0.13802	0.35324	-0.37342	-0.01201	0.32471	0.18938	-0.10663	-0.07140	0.13944	-0.33393	0.02706	0.52808	-0.04347	0.29734	0.02485	-0.24871	-0.04310	0.20033	-0.24952	0.42237	(And (Agent $e0 $x0) (Location $e0 $x1))
p200136	-0.12537	-0.20647	-0.13952	0.08673	0.07193	0.01857	0.24773	-0.13919	-0.15888	-0.12940	0.20106	0.47813	0.10757	0.01975	-0.07906	0.27410	-0.06768	-0.05664	-0.13476	-0.09274	-0.15025	0.18163	0.00976	0.17722	-0.11022	-0.03311	0.04379	-0.00596	0.03780	0.12570	0.33904	-0.12306	(And (Agent $e0 $x0) (Recipient $e0 $x1) (Theme $e0 $x2))
