pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.02479	-0.37042	0.58541	0.07256	-0.03534	-0.32650	0.14083	-0.04357	-0.32985	0.30789	0.11193	-0.60804	1.16825	0.11628	-0.06022	0.04313	-0.11713	0.03377	0.18073	-0.10711	0.19340	0.83913	0.05182	-0.03783	-0.11872	-0.21708	-0.39052	-0.35078	1.11305	0.06818	0.07459	0.24139	(Past $e0)
p200009	0.10953	-0.51590	-0.33895	-0.45310	0.24023	0.53124	0.82839	0.17040	0.00625	0.17614	0.02008	-0.27620	0.08745	0.28218	-0.23878	0.90011	0.08799	0.08699	-0.14593	0.16764	-0.53575	-0.45234	0.18227	1.16112	0.04624	0.02817	-0.04051	-0.70344	0.16184	-0.40269	-0.35018	0.28891	(Agent $e0 $x0)
p200011	0.13244	0.25269	-0.15477	0.65352	-0.16212	0.09899	0.18142	0.12432	0.50019	0.07050	-0.73633	-0.11804	0.11332	0.15639	0.49986	-0.06620	0.27349	0.22788	0.35987	0.05873	-0.16059	-0.01451	-0.16208	-0.07176	0.22862	-1.03183	-0.18015	-0.47744	-0.09202	0.05957	-0.84295	-0.06745	(Patient $e0 $x0)
p200012	0.11973	0.79157	0.30509	-0.50864	0.28892	-0.28636	-0.07960	-0.18965	-0.54651	-0.14381	0.44217	0.12854	-0.12505	-0.23681	-0.41418	0.22394	-0.02947	0.25475	-0.07902	-0.21175	-0.16574	0.42044	0.29299	0.15325	-0.24352	0.17341	0.10309	0.09312	-0.08971	-0.28268	-1.16302	-0.10914	(Theme $e0 $x0)
p200025	0.10084	0.04001	-0.02579	0.30892	0.06863	0.01287	-0.43870	0.35321	-0.22732	-0.17955	-0.39214	-0.09829	0.37108	0.47494	-0.07284	-0.00099	-0.09686	0.44102	-0.13486	-0.53117	-0.18926	-0.47398	0.11612	0.67950	-0.40753	0.16023	0.16659	0.22348	0.03417	-0.14001	0.29130	1.05734	(And (Agent $e0 $x0) (Past $e0))
p200030	0.18968	-0.18088	0.25409	-0.06257	0.01310	0.06369	0.32075	-0.03529	0.28192	-0.09775	-0.28086	-0.28057	0.46492	0.07393	0.05573	-0.22232	-0.03602	0.21312	0.35782	-0.72273	0.21229	0.35477	0.23364	-0.08589	0.46845	-0.29798	0.11326	-0.38104	-0.91976	0.23212	-0.19062	-0.09135	(And (Past $e0) (Patient $e0 $x0))
p200036	0.01576	0.20333	-0.06751	-0.06278	0.25775	0.11506	-0.32484	0.29290	-0.09729	-0.34784	-0.07025	-0.81595	-0.71715	-0.17427	-0.00082	-0.04541	-0.03613	0.20242	0.19597	-0.53155	-0.50174	0.05368	-0.12752	-0.27517	-0.10205	0.19326	0.16560	0.44668	0.79309	0.02918	-0.41341	0.00335	(And (Past $e0) (Theme $e0 $x0))
p200038	-0.56212	0.14055	-0.17190	-0.56965	-0.35054	-0.34765	0.14414	0.05467	-0.65722	0.03554	-1.03293	-0.11640	-0.06581	-0.02922	0.19168	-0.08961	-0.19982	0.41142	0.63691	0.71677	0.04704	0.20036	-0.19289	0.03287	-0.21064	0.25203	0.52153	-0.21227	-0.14729	0.07110	0.27469	-0.13347	(Experiencer $e0 $x0)
p200040	0.08440	0.18099	-0.07922	0.07250	-0.45496	-0.03819	0.06251	0.01620	-0.03675	0.01171	0.44509	0.23827	-0.03678	0.38077	0.47379	-0.09687	0.26482	0.20658	0.71096	-0.08726	-0.07127	0.01808	-0.42204	-0.08793	0.10957	-0.14533	0.00156	-0.01364	0.11078	-1.31818	0.29195	-0.09081	(Ongoing $e0)
p200048	-0.00125	0.29786	-0.04624	-0.03744	0.22099	0.17630	0.08332	0.21040	0.22513	-0.13064	0.03749	0.22979	0.67038	-0.49836	-0.33751	0.55267	-0.10126	0.05861	-0.23635	-0.00991	-0.31315	0.17321	-0.30269	-0.02217	-0.28465	0.12912	1.14129	0.25010	-0.28052	-0.27787	-0.23292	0.01885	(And (Agent $e0 $x0) (Theme $e0 $x1))
