pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.59113	-0.44841	0.19097	-1.48445	0.58778	-0.21079	-0.56478	-0.03850	-0.19334	-0.26535	1.17486	0.41970	-0.51451	0.13636	1.21924	-0.05499	0.75694	-0.12447	0.10371	0.01315	0.58177	0.42633	0.56280	0.64482	0.00837	-0.27370	-0.90231	0.68676	-0.02513	-0.29006	0.05779	-0.02640	(Past $e0)
p200009	0.17026	-0.37041	-0.02974	-0.42755	0.13774	-0.09740	-0.44045	0.24066	0.72948	1.44881	-0.00601	0.43584	0.00239	-0.00385	-0.38863	-0.03071	-0.19157	0.30824	-0.03919	-0.27817	0.02153	0.55426	0.08967	-0.07489	-0.04222	-0.11005	-0.36230	0.17824	-0.12176	1.42828	0.00700	0.67940	(Agent $e0 $x0)
p200011	-0.14504	-0.24770	0.32718	0.01214	0.08009	-0.03378	-0.15900	0.12690	0.03373	0.29949	0.04081	0.04929	0.33133	-0.05550	-0.13568	0.00192	0.06160	-0.08482	-0.00546	-0.18137	-0.01054	-0.14852	-0.20413	-0.25417	2.30244	0.07587	-0.12040	0.00566	-0.02284	-0.24468	0.02630	-0.05364	(Patient $e0 $x0)
p200012	0.01561	0.40039	-0.05021	-0.40176	0.06076	0.19988	-0.43631	-0.07026	0.42265	-0.13282	0.02989	-0.08647	0.27215	-0.02535	-0.30303	-0.01173	-0.14123	0.03811	-0.33093	-0.08893	0.29437	-0.22230	-0.08064	0.00572	-0.08067	-0.04041	0.10206	0.33582	2.23463	-0.03335	-0.03896	0.17219	(Theme $e0 $x0)
p200025	0.01847	-0.06037	0.03306	-0.03287	0.06373	0.03048	0.45697	0.21051	-0.11611	0.37196	0.06910	-0.16419	0.01485	0.08694	-0.18937	-0.09856	-0.08858	-0.31142	-0.08131	-0.11204	0.18795	1.89354	0.11114	0.01753	-0.07324	0.32134	0.04357	0.04637	-0.06192	-0.37842	-0.06090	0.31546	(And (Agent $e0 $x0) (Past $e0))
p200030	-0.07579	-0.15713	-0.36740	-0.02640	-0.06770	0.32380	-0.00032	-0.25229	-0.00823	-0.10476	-0.19542	0.11113	0.03117	0.27788	-0.42769	-0.04372	1.59215	-0.20174	-0.32064	0.14483	0.21801	0.08553	-0.05506	-0.04042	0.72009	0.05682	-0.31673	0.21289	0.05439	0.11167	-0.12150	-0.20992	(And (Past $e0) (Patient $e0 $x0))
p200036	-0.35173	-0.31045	-0.02814	0.03108	-0.08237	-0.03964	0.05678	0.03786	-0.36275	-0.15935	1.47195	0.24890	-0.13819	-0.16147	-0.02278	-0.02554	-0.13333	0.09654	0.09198	0.27810	-0.11994	0.11954	-0.01101	-0.62096	0.05774	0.05557	0.44036	-0.59696	0.69581	0.05691	-0.04249	0.15743	(And (Past $e0) (Theme $e0 $x0))
p200038	-0.04646	-0.16715	0.17324	0.01849	0.14036	0.13502	0.10984	-0.06002	-0.27485	0.23030	0.09727	-0.15760	0.12070	0.16796	-0.14545	2.15067	0.12969	0.00267	0.16236	0.01277	-0.17697	-0.15931	-0.11131	0.06359	-0.12523	-0.01854	-0.18903	0.09190	-0.01128	-0.16013	-0.02071	0.33454	(Experiencer $e0 $x0)
p200040	-0.20029	0.05787	-0.08174	-0.30509	-0.09988	0.12021	0.14593	-0.11763	0.10740	0.07964	0.10246	0.00975	0.41898	0.22920	0.02303	-0.00982	-0.05018	0.02476	0.21878	-0.09269	-0.27840	-0.01321	-0.01907	0.07159	0.00950	0.27372	-0.21161	0.09287	-0.01450	-0.15099	1.82838	-0.07304	(Ongoing $e0)
p200048	0.78886	0.03035	0.33676	-0.14348	-0.32359	-0.30558	0.00516	-0.11007	-0.01044	0.80945	-0.16841	-0.58389	0.12712	0.04641	-0.04792	0.02634	0.49925	0.10687	0.13564	-0.25735	-0.22548	0.04803	0.24488	0.30274	-0.05831	-0.34399	0.73105	-0.58635	0.54921	0.25296	-0.01283	-0.46963	(And (Agent $e0 $x0) (Theme $e0 $x1))
