pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.71316	-0.04362	-0.02684	-0.07451	-0.09159	0.54091	0.15040	-0.37506	-0.07683	-0.00543	0.81486	0.12176	-0.38486	-0.17812	-0.14553	-0.56723	1.26100	0.85360	-0.01356	-0.53982	0.04974	1.13254	-0.30550	-0.32462	0.38951	-0.55060	0.55587	0.47270	0.43147	0.64576	0.69896	-0.13637	(Past $e0)
p200009	-0.08049	0.01261	0.01016	0.06405	0.14227	-0.14712	2.39991	0.02514	0.02916	-0.11351	0.06870	0.15224	-0.01512	-0.02376	-0.00374	-0.00809	-0.10295	-0.02134	-0.03764	0.06812	0.00539	-0.02336	0.19648	0.11645	0.05770	0.13564	0.11556	0.02506	0.09271	-0.05308	-0.07982	-0.06126	(Agent $e0 $x0)
p200011	0.01931	0.01168	2.42016	-0.04884	-0.05033	-0.10684	-0.00235	-0.03811	-0.01669	-0.00130	0.09356	-0.05191	0.26826	0.04923	-0.05239	-0.02715	-0.16405	-0.09668	-0.00674	-0.04914	-0.00713	-0.01668	-0.07916	0.00264	0.09809	0.08145	0.11057	-0.04859	-0.01426	0.03579	0.02950	0.01843	(Patient $e0 $x0)
p200012	0.06901	0.01740	0.00594	-0.04743	0.06324	0.03411	-0.00558	0.01709	0.00819	-0.02128	0.05671	0.06258	0.10118	-0.03014	-0.03094	0.05211	-0.02564	-0.07012	0.00051	-0.03013	2.44904	-0.22647	-0.09604	-0.04516	-0.01729	0.16599	0.15833	0.06032	-0.00115	-0.11388	0.02808	-0.00293	(Theme $e0 $x0)
p200021	-0.00956	0.11238	0.09957	-0.04276	-0.08022	0.30527	0.23086	0.10038	-0.05106	-0.14471	0.00863	0.20306	-0.12549	-0.14153	0.01879	-0.02858	-0.37378	-0.18093	0.00826	-0.05939	-0.01856	-0.10120	-0.05415	-0.02664	-0.14253	-0.25681	-0.13238	0.07039	2.04187	0.10903	0.09718	0.00002	(And (Agent $e0 $x0) (Past $e0))
p200027	-0.01535	0.20385	0.56819	0.00033	0.12848	0.23265	0.02240	0.09433	-0.05510	-0.17298	-0.48126	0.01622	-0.11050	0.09608	0.05404	-0.22567	1.58535	-0.09867	-0.02277	0.08288	0.08355	-0.34553	0.16254	0.19427	-0.07719	-0.22343	-0.34351	-0.31039	0.00788	-0.24671	-0.06391	0.00936	(And (Past $e0) (Patient $e0 $x0))
p200029	0.18814	0.07953	-0.01265	0.17003	-0.15051	-0.15691	-0.02669	-0.00910	0.17168	1.89818	0.03512	0.03887	0.06367	-0.01674	0.00952	0.04604	0.10487	-0.01336	0.01287	0.19387	0.03274	-0.01860	-0.03023	-0.11867	-0.03417	0.10466	-0.03854	0.06283	0.10608	0.24935	-0.14535	-0.23844	(Ongoing $e0)
p200036	-0.01555	0.07082	-0.00937	0.02268	0.03024	-0.03462	-0.06955	0.03990	0.04263	0.03680	-0.02511	-0.03152	0.12446	0.02727	-0.00027	0.02054	-0.01317	-0.08048	2.20541	0.02678	-0.01449	0.02823	-0.03290	0.00180	0.06370	-0.01568	-0.06513	0.05380	0.06968	0.00454	0.03088	-0.00499	(Experiencer $e0 $x0)
p200040	-0.17785	0.18189	0.12706	0.05529	-0.18203	-0.16428	-0.12847	0.13194	0.01873	-0.00477	-0.50168	-0.07566	-0.04026	0.11710	0.02789	-0.23922	-0.40100	-0.02198	-0.04542	0.04655	0.44729	1.63802	0.37137	0.10699	0.12850	-0.13344	-0.36131	-0.32840	0.03613	0.30593	-0.15205	-0.08909	(And (Past $e0) (Theme $e0 $x0))
p200048	1.13775	-0.03541	0.01535	0.00578	1.01247	0.28125	0.02237	0.08099	0.33329	0.07494	0.19133	0.28073	0.00705	0.06376	-0.04033	-0.25453	-0.04130	0.17875	0.00216	-0.07012	-0.08454	0.41161	-0.06432	0.02195	0.17108	-0.19265	-0.31227	-0.04221	-0.13464	-1.05896	0.29411	-0.09987	(Location $e0 $x0)
