pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.02990	-0.33376	0.28537	1.46999	-0.40819	-0.47843	0.01738	0.41593	-0.27384	1.03918	0.20406	0.80213	0.13767	0.14367	0.21932	0.77606	0.06822	-0.27586	-0.15311	0.03077	0.16112	-0.17494	-0.17651	-0.05846	0.10349	-0.81727	0.50735	1.12113	-0.04111	-0.04942	0.18661	0.24239	(Past $e0)
p200009	0.18604	0.09447	0.01035	-0.11974	0.06293	0.15451	0.05292	-0.05277	-0.12416	0.07229	0.11428	-0.02463	0.03285	-0.04959	0.07715	-0.02095	0.02033	0.02260	-0.02438	-0.00398	0.01962	0.03902	-0.02872	-0.11552	2.44360	0.05821	-0.00127	-0.01307	-0.03039	0.01439	0.09464	0.02039	(Agent $e0 $x0)
p200011	0.05675	-0.01540	0.02747	-0.13140	0.01688	0.00223	-0.04373	-0.00749	0.12581	0.07066	0.01701	-0.04540	-0.02768	-0.10843	0.12487	0.01191	-0.00806	-0.03880	0.00918	-0.04987	-0.12254	0.13182	0.07010	-0.01276	-0.00698	-0.18253	-0.01096	-0.02606	0.03444	2.43577	-0.07431	0.05630	(Patient $e0 $x0)
p200012	0.01110	0.00824	-0.00517	-0.07140	0.42040	-0.05411	-0.11686	0.08640	0.12038	0.10161	-0.00777	-0.01444	-0.03674	0.01526	0.01115	0.03669	2.40707	0.03688	0.11507	-0.06502	0.02940	-0.08682	-0.00769	-0.03325	0.01472	-0.00129	-0.01188	-0.16607	-0.00331	0.01490	-0.07759	-0.01779	(Theme $e0 $x0)
p200021	-0.11619	-0.04788	-0.14238	-0.37132	0.05931	-0.05941	-0.16623	-0.12027	0.00344	0.07809	0.06116	1.97929	0.07642	-0.15079	-0.00565	-0.19887	-0.04533	0.13092	0.22358	0.35855	0.12350	-0.07873	-0.03163	-0.14108	0.31435	0.09005	-0.23883	-0.09764	0.03582	0.10294	-0.22433	0.01965	(And (Agent $e0 $x0) (Past $e0))
p200027	-0.22420	0.03455	-0.11959	1.51727	-0.21769	0.18876	-0.24688	0.18964	-0.03766	-0.55755	0.01979	-0.04337	0.09761	0.07813	-0.30449	-0.26759	0.10645	0.41663	0.14909	0.11606	0.16320	-0.08612	-0.02729	-0.14067	0.06352	0.14952	-0.50577	-0.37622	-0.11480	0.54422	-0.00340	-0.02266	(And (Past $e0) (Patient $e0 $x0))
p200029	-0.09467	0.11878	0.09033	0.07698	0.29225	-0.11162	0.07590	-0.25641	-0.02708	-0.02401	0.07879	0.05859	0.05831	-0.10970	-0.08567	0.02460	0.01661	-0.09178	0.02844	0.25042	-0.12058	0.03605	0.19433	1.91830	-0.02499	0.03883	0.05279	0.02707	0.03865	-0.00298	0.00858	0.06468	(Ongoing $e0)
p200036	-0.06108	0.02922	0.02574	0.04192	0.03104	0.04147	-0.00700	-0.07658	0.00463	-0.06815	0.06063	0.00761	0.05848	0.11436	0.02309	-0.00126	-0.01829	0.10678	0.05307	-0.04907	-0.04813	-0.02451	0.05038	0.01474	-0.05500	0.05498	-0.01505	0.01515	2.20357	-0.02497	0.01074	0.01624	(Experiencer $e0 $x0)
p200040	-0.10097	0.03045	0.07101	-0.39815	-0.33560	0.13571	-0.00033	0.20669	-0.10871	-0.64502	-0.06456	0.09017	-0.14543	0.05947	-0.18624	-0.06989	0.40870	0.14453	-0.10312	0.18841	0.08286	-0.01907	-0.05783	0.02663	-0.09998	0.05972	-0.25005	1.68778	0.00869	0.13562	0.11223	0.05719	(And (Past $e0) (Theme $e0 $x0))
p200048	0.25313	-0.02308	-0.26146	-0.06092	-0.22543	0.06366	-0.24524	0.09292	-0.14364	0.21204	0.10230	-0.17177	0.08131	1.21819	0.02434	0.19606	-0.00869	0.37933	0.12415	0.66779	-0.40339	0.85024	0.25333	0.03441	0.00456	0.02458	-0.34718	0.04240	-0.00990	-0.01196	-0.31789	-0.06874	(Location $e0 $x0)
