pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.22777	0.06926	-0.36462	2.15426	0.61020	0.43507	0.01335	0.27938	-0.14927	0.00603	0.37300	-0.20893	-0.06101	0.27799	-0.06518	-0.33059	0.28879	-0.00144	-0.06405	0.60157	0.02545	-0.15245	0.78883	0.13779	-0.04801	0.03651	0.21001	-0.08787	-0.00794	0.05095	-0.13576	-0.02227	(Past $e0)
p200009	0.28683	2.39603	-0.07910	-0.09975	0.07777	-0.10378	-0.08333	-0.06719	0.28374	0.04276	0.07384	-0.01195	0.13680	-0.00599	0.03297	0.04673	0.08970	0.04588	0.09225	-0.06816	0.06309	-0.08336	-0.03186	0.02085	0.02948	0.05657	-0.03331	-0.13363	0.11565	0.06963	-0.03957	0.03678	(Agent $e0 $x0)
p200011	-0.17777	-0.00808	0.17120	-0.01464	-0.10807	-0.09197	-0.01250	-0.04912	0.20856	2.27292	0.22842	-0.02018	-0.14460	0.18985	-0.14192	0.03476	-0.24050	-0.17907	0.09406	-0.01062	-0.24888	0.45247	0.02143	-0.23981	0.44746	-0.11596	0.35217	0.01974	-0.08707	-0.15699	0.03503	0.06850	(Patient $e0 $x0)
p200012	-0.14957	0.01722	0.08760	-0.08527	-0.07334	-0.14605	-0.20574	0.51569	-0.02612	-0.07622	0.12841	0.16618	-0.14069	0.08309	-0.07586	0.00274	-0.03860	-0.21682	0.10170	0.04262	-0.20623	0.27137	0.00167	-0.10701	0.13705	2.32114	-0.02725	-0.00369	-0.24874	-0.09360	0.02561	0.05400	(Theme $e0 $x0)
p200021	-0.23216	0.29280	-0.01563	-0.29383	2.03210	-0.10325	-0.11180	0.10364	-0.14684	-0.03091	0.09553	0.04700	-0.15936	0.11568	-0.11968	-0.14237	0.13611	-0.14330	-0.09890	-0.05306	-0.13055	0.23999	-0.01071	-0.11876	0.21243	-0.08128	0.18837	-0.13081	-0.07804	-0.08069	0.06405	0.11858	(And (Agent $e0 $x0) (Past $e0))
p200027	-0.04601	0.02163	-0.15278	-0.09117	-0.05193	0.15585	-0.22703	0.22309	0.01968	0.52959	-0.17993	0.14594	0.13940	-0.19860	0.09665	-0.20177	-0.00748	0.04386	-0.21990	1.79071	0.11187	-0.20591	-0.11440	-0.09028	-0.11906	-0.01279	-0.31139	-0.06798	-0.11397	0.11598	0.02137	-0.00184	(And (Past $e0) (Patient $e0 $x0))
p200029	-0.06777	-0.02919	0.01497	-0.02316	0.07873	0.02363	0.15575	0.02862	-0.05689	0.04544	0.09782	-0.15515	0.08498	-0.02130	0.05667	-0.08221	0.16739	0.04247	0.06079	-0.00354	0.01257	-0.03909	-0.05513	0.08799	0.04569	0.07859	-0.13051	1.94454	0.20261	-0.07874	0.04236	0.02068	(Ongoing $e0)
p200036	0.09553	-0.05831	-0.01638	0.02011	0.05433	0.03045	0.04489	-0.03634	0.00670	0.03175	-0.01290	0.05719	-0.06259	0.01113	0.12362	-0.00109	-0.01199	0.02274	0.02775	-0.05913	-0.00652	-0.02743	-0.02514	0.02594	-0.05771	0.02519	-0.05779	0.02172	-0.03374	0.04025	2.21927	-0.01493	(Experiencer $e0 $x0)
p200040	-0.18842	-0.06561	-0.13586	-0.30793	0.03432	-0.01735	0.07566	-0.39685	0.00187	-0.01149	-0.09675	-0.15904	0.09731	-0.10550	0.12480	0.10719	0.10288	-0.10457	-0.07811	-0.03526	-0.10007	0.06485	1.84142	-0.02684	0.09109	0.35081	0.02151	0.03595	-0.07206	0.12251	0.05020	-0.08062	(And (Past $e0) (Theme $e0 $x0))
p200048	-0.05464	0.04393	1.09186	0.13008	-0.08295	0.22151	0.04229	-0.14877	-0.00389	0.07272	-0.86173	-0.16743	-0.12552	-0.05173	0.14440	0.10773	0.46727	-0.03633	-0.01193	-0.05029	-0.03647	-0.03725	0.03489	-0.04907	0.04402	0.00495	-0.02079	0.03234	-0.20785	1.09819	0.02147	0.52873	(Location $e0 $x0)
p200050	0.26297	0.11883	-0.08980	-0.01072	-0.08754	0.01254	-0.20610	0.35262	1.76031	0.03200	-0.08324	0.31260	0.12112	-0.10320	0.03242	-0.33674	0.15492	0.00524	-0.07190	-0.06179	0.07398	-0.09955	-0.14603	0.15762	-0.24462	0.23423	-0.24693	-0.08431	0.01820	0.09825	-0.03087	-0.01166	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200059	-0.26506	0.01522	-0.48519	0.02139	-0.03895	-0.10128	-0.07572	-0.03425	0.08263	-0.16504	-0.19633	0.01611	-0.09976	-0.06998	0.11893	-0.04779	0.16134	2.00210	0.00138	0.18544	-0.46640	1.06209	-0.03815	-0.08452	0.12236	-0.06438	0.10958	0.00263	-0.51067	0.21630	0.03134	0.02553	(Member $x0 thing)
p200072	-0.21018	0.05248	0.11442	-0.15728	-0.04112	0.87996	-0.26939	-0.04245	-0.03413	-0.09731	0.13635	0.15654	-0.17904	0.12745	-0.04721	-0.03094	0.09662	0.07359	1.23686	0.16935	0.03944	-0.03841	0.06143	-0.05721	-0.00137	-0.02308	-0.17805	0.02842	0.14632	-0.18316	0.06069	0.01655	(Theme $e0 $e1)
p200079	1.23005	0.03742	-0.13417	-0.24982	0.08438	-0.17036	-0.24601	-0.18583	-0.23957	0.05178	-0.08996	0.04437	-0.12331	0.10885	0.13770	0.13990	0.12397	-0.05618	0.10583	0.19044	-0.05335	0.06295	0.12950	-0.47374	0.86949	-0.01641	-0.31330	0.01696	-0.05583	-0.00304	0.02110	0.04060	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200081	-0.31747	0.04352	-0.34298	0.01394	-0.05059	-0.06707	0.05899	-0.07021	0.04567	-0.13575	-0.19019	-0.13511	-0.10694	-0.05265	0.13259	-0.03345	0.00709	-0.46687	0.00597	0.15034	1.96015	1.13093	-0.01740	-0.10427	0.16168	-0.03086	0.07112	-0.00017	-0.49329	0.13876	0.03657	0.01928	(LocatedIn $x0 $x1)
p200084	-0.10658	-0.09109	0.92559	0.28274	0.13191	0.06215	-0.01782	-0.18555	-0.00953	0.04448	-0.60409	-0.09350	0.01550	-0.04803	0.13167	0.15665	0.63179	-0.03814	-0.04214	-0.06472	0.01084	-0.00754	-0.14979	-0.12219	0.11273	0.08996	-0.06607	-0.10884	-0.17210	0.72931	-0.06278	0.06814	(And (Location $e0 $x0) (Past $e0))
p200086	0.16135	0.45430	-0.08654	0.01753	-0.32721	0.03299	-0.33153	0.16204	-0.05736	-0.03713	-0.20649	0.32327	-0.07671	0.00358	-0.14519	-0.05256	-0.36673	0.01958	-0.27869	-0.02353	0.04558	-0.07757	0.19301	0.00176	-0.04792	-0.12936	0.14266	0.92784	-0.21098	0.18737	0.00108	0.02171	(And (Agent $e0 $x0) (Ongoing $e0))
p200106	0.04124	-0.03589	-0.60068	-0.10317	-0.08716	0.03583	0.17992	0.13127	0.02098	0.02986	0.94880	-0.15562	-0.05974	-0.00814	-0.03473	-0.14488	-0.18012	-0.04694	0.02015	-0.09235	-0.00925	-0.04186	-0.06627	-0.01492	0.04502	-0.00331	-0.13557	-0.02402	-0.00695	1.07085	0.00163	-0.11765	(Goal $e0 $x0)
p200111	-0.04435	-0.26489	-0.19133	-0.22916	0.47502	0.20738	-0.11036	-0.00246	1.07058	0.07568	-0.23492	0.02123	-0.04898	-0.00365	0.00748	-0.00578	-0.00680	-0.01512	-0.07559	-0.10219	-0.02565	-0.09031	0.47540	0.03245	-0.12512	-0.18128	-0.04343	0.01225	0.00526	0.14616	0.02837	0.00988	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200115	-0.06464	0.06582	0.46826	-0.11137	-0.00854	-0.26833	-0.07588	0.13978	-0.18900	-0.01590	0.55030	0.25464	0.57676	-0.52353	0.93850	-0.15106	0.00294	-0.27595	0.15196	0.18002	-0.21982	0.53897	0.25003	0.82482	-0.33074	-0.19800	-0.20740	-0.04077	-0.69842	-0.46075	0.05086	0.20817	(Cardinality $x0 <num>)
p200121	-0.07381	-0.08822	0.14327	-0.03940	0.04928	0.54097	-0.41483	-0.02050	-0.02450	-0.13910	0.22829	0.45126	-0.14133	0.20744	-0.08663	0.03565	0.13663	0.12532	0.73917	0.15667	0.16458	-0.20322	0.01043	-0.08917	-0.01434	-0.02181	-0.02518	0.01784	0.14772	-0.18582	-0.02654	-0.02910	(And (Past $e0) (Theme $e0 $e1))
p200124	0.44080	-0.00225	-0.04732	0.53849	-0.03749	-0.21038	-0.21847	-0.31738	0.13770	0.16985	0.07596	0.08018	-0.13219	-0.27829	0.02327	0.39531	0.18611	0.20726	-0.09604	-0.24160	0.25028	-0.25190	-0.19630	0.11395	-0.27539	0.12177	-0.20836	-0.09573	0.34541	-0.11854	0.72567	-0.09229	(And (Experiencer $e0 $x0) (Past $e0))
p200128	0.75887	-0.12439	0.00212	-0.31597	0.33025	-0.12971	-0.08727	0.02125	-0.23790	-0.13126	0.00719	-0.11215	-0.08438	-0.12570	-0.00776	-0.09691	0.25027	-0.00553	0.12775	0.54457	0.02665	-0.10743	-0.03039	-0.25211	0.61813	0.06023	-0.18107	0.00281	-0.14973	-0.14691	0.05653	0.09884	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200132	0.06754	-0.18179	-0.37978	0.05268	0.00308	-0.10998	-0.03349	-0.19926	0.13834	0.04609	0.44753	0.08600	0.28365	-0.09797	0.01128	0.13918	-0.03809	0.13485	0.03583	-0.05349	0.19195	-0.32793	-0.05631	0.01665	0.01671	0.06071	-0.09492	-0.04345	0.14752	-0.31949	-0.07904	1.88821	(PartOf $x0 $x1)
p200140	0.09268	-0.06973	-0.51746	-0.08709	-0.03297	-0.01997	0.15053	0.12206	-0.01631	-0.03004	0.85201	-0.15209	-0.06770	0.01917	-0.02411	-0.13295	-0.13102	-0.03285	-0.01149	-0.03176	-0.00587	-0.01621	-0.03991	-0.02235	-0.01381	-0.01418	-0.09660	0.00306	-0.01095	0.92158	-0.00878	-0.09478	(And (Goal $e0 $x0) (Past $e0))
p200141	0.03872	-0.27420	-0.05310	0.24437	0.48992	-0.02125	0.17076	-0.09274	-0.00545	0.06839	-0.12358	-0.16191	0.55842	-0.33474	0.32819	0.11742	-0.00232	0.14074	0.19705	-0.07622	0.19636	-0.20236	-0.23808	-0.05066	-0.12391	0.15371	-0.19756	0.61320	-0.11602	-0.00080	-0.18213	-0.20048	(And (Ongoing $e0) (Past $e0))
p200149	-0.20025	0.00617	-0.02222	-0.00693	-0.01769	0.05549	0.04914	-0.03885	0.04803	-0.12602	-0.03572	-0.17409	0.86485	0.76629	-0.07684	0.04819	-0.11370	-0.02180	-0.10809	0.07792	-0.05984	0.00477	-0.06456	-0.22323	0.12647	0.02449	0.23495	-0.01227	-0.09848	-0.00041	0.09499	0.01360	(Result $e0 $e1)
p200158	-0.03435	-0.04182	0.15929	0.04053	-0.08115	-0.26357	0.10022	-0.11297	0.12336	0.21209	0.21576	-0.13976	-0.28921	0.29253	-0.19070	0.09716	0.09091	-0.19857	-0.03393	-0.18679	-0.16158	0.60719	0.06964	-0.07995	0.12607	-0.08203	0.04442	0.38869	0.54587	-0.17914	0.01184	-0.01378	(And (Ongoing $e0) (Patient $e0 $x0))
p200159	-0.16385	0.00448	-0.11587	-0.00373	0.02408	-0.02200	-0.02804	0.61533	-0.11548	-0.00207	-0.05066	-0.12523	-0.06385	-0.03390	-0.07919	0.72050	0.08296	-0.07757	0.05560	0.01990	-0.07533	0.03878	0.00270	-0.01160	0.02791	0.01304	-0.21114	-0.01148	-0.12450	-0.00020	0.02021	0.02962	(Member $e0 have)
p200171	-0.15954	0.00687	-0.11582	-0.00494	0.02494	-0.03609	-0.02635	0.61051	-0.11998	0.00500	-0.05060	-0.11749	-0.06386	-0.03324	-0.07961	0.71076	0.08020	-0.07695	0.03506	0.01287	-0.07272	0.04515	-0.00021	-0.00749	0.02648	0.02080	-0.19743	-0.00999	-0.12288	0.00464	0.02282	0.03001	(And (Member $e0 have) (Theme $e0 $x0))
p200178	-0.00768	0.07998	-0.10091	0.06373	-0.12429	-0.49659	0.78962	0.07140	0.19726	0.18588	0.04328	-0.55644	0.07501	-0.20173	0.18153	-0.09227	0.41882	0.02105	1.02522	-0.23590	0.00995	-0.18816	-0.07610	-0.20514	0.11257	0.01945	0.36906	-0.06059	-0.59536	-0.06222	0.00509	-0.05876	(Future $e0)
p200179	0.09054	0.03729	0.00096	0.02259	-0.03262	0.08211	-0.19731	0.01981	0.04199	0.00024	-0.13773	0.08406	0.01523	0.00782	-0.11029	0.04867	-0.06413	-0.06022	-0.11321	-0.01128	0.01151	0.14844	-0.03942	-0.06261	-0.03332	0.01839	-0.07589	-0.01665	0.10769	0.08023	0.06491	-0.07651	(Possession $x0 $x1)
p200187	-0.20462	-0.04152	-0.22845	-0.02973	-0.01077	0.08726	-0.18048	0.51162	-0.05740	-0.07542	-0.20936	0.01957	-0.22113	-0.23951	0.90610	-0.42701	-0.04461	-0.04780	-0.05399	-0.00230	-0.01335	-0.07940	-0.02730	-0.26772	0.18508	-0.00268	0.76469	-0.01187	0.69893	0.15249	0.08260	0.10430	(Source $e0 $x0)
p200192	-0.44911	0.02681	-0.20267	0.03062	0.02751	-0.30919	1.24756	0.23658	-0.14868	0.02681	-0.26638	1.25836	-0.11272	0.08164	0.10361	-0.29834	0.03899	-0.02219	-0.07435	0.04535	-0.03521	-0.12831	0.10947	-0.21329	0.29835	-0.04705	-0.52387	-0.03134	0.02712	0.14652	0.11922	0.10534	(GroupOf $x0 person)
p200219	-0.05034	0.19306	0.38554	-0.00539	-0.01635	0.04374	-0.03772	0.19063	-0.11667	-0.09732	-0.32186	-0.08612	-0.23068	0.13490	-0.14405	-0.20908	0.11652	-0.11376	-0.05192	-0.00125	-0.19882	0.32625	-0.01599	-0.06491	-0.05535	-0.07133	0.11994	0.03226	-0.13102	0.34229	0.07765	0.62225	(And (Agent $e0 $x0) (Location $e0 $x1))
p200232	0.10876	-0.02051	0.05140	-0.00307	0.04382	0.05462	0.04011	0.07398	-0.18280	0.14486	0.05745	-0.10901	-0.10235	0.05059	-0.13901	-0.13297	-0.13162	0.13366	-0.05306	-0.16515	-0.09272	0.15778	-0.12283	0.03124	-0.07783	0.23041	0.31064	0.00542	-0.14683	-0.06718	0.01155	0.03038	(Obligated $e0)
p200242	0.26858	-0.01546	0.13641	-0.10562	0.07575	0.22456	0.28602	-0.12331	-0.09845	0.19070	-0.24078	-0.18623	0.23029	-0.23585	0.11487	0.15901	-0.05976	0.24590	-0.06317	-0.07030	0.15252	-0.33221	0.04240	0.25271	-0.26606	0.12331	-0.02634	0.25205	0.16283	0.26226	-0.04695	0.24896	(And (Location $e0 $x0) (Ongoing $e0))
p200256	-0.02059	0.16355	-0.00036	-0.04367	0.01327	0.28344	-0.22395	-0.29304	-0.08489	0.06224	-0.03266	0.32423	0.09573	-0.14324	-0.06737	0.33417	-0.18637	-0.01607	0.25672	-0.03150	-0.01230	0.05594	0.06474	-0.01119	-0.12111	-0.00940	0.33201	-0.03780	-0.00486	0.07079	-0.02738	-0.03129	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200278	-0.12064	-0.00185	-0.13071	0.00521	0.02202	-0.03164	-0.01611	0.57289	-0.01279	0.00698	-0.06970	-0.09882	-0.05107	-0.03667	-0.06616	0.60001	0.09008	-0.04320	0.04092	-0.00334	-0.04717	0.02518	-0.01443	-0.01804	0.02226	-0.07629	-0.16332	-0.00678	-0.10374	0.03460	0.01680	0.03268	(And (Holder $e0 $x0) (Member $e0 have) (Theme $e0 $x1))
p200283	-0.17576	0.01545	0.05643	-0.11765	-0.03529	0.06298	0.07133	0.09240	0.04995	-0.03845	-0.04068	-0.13458	0.67750	0.47163	-0.22646	-0.05966	-0.09856	-0.00615	-0.09324	0.07608	-0.03710	0.05358	0.00163	-0.12846	0.15024	-0.02387	0.30990	-0.03431	-0.06490	0.05097	0.22764	-0.03406	(And (Experiencer $e0 $x0) (Result $e1 $e0))
p200284	-0.12064	-0.00185	-0.13070	0.00521	0.02202	-0.03164	-0.01611	0.57289	-0.01279	0.00698	-0.06970	-0.09882	-0.05107	-0.03667	-0.06616	0.60001	0.09008	-0.04320	0.04093	-0.00334	-0.04716	0.02518	-0.01443	-0.01804	0.02226	-0.07629	-0.16331	-0.00678	-0.10374	0.03460	0.01680	0.03268	(And (Holder $e0 $x0) (Member $e0 have))
p200285	-0.12064	-0.00185	-0.13070	0.00521	0.02202	-0.03164	-0.01611	0.57289	-0.01279	0.00698	-0.06970	-0.09882	-0.05107	-0.03667	-0.06616	0.60001	0.09008	-0.04320	0.04093	-0.00334	-0.04716	0.02518	-0.01443	-0.01804	0.02226	-0.07629	-0.16331	-0.00678	-0.10374	0.03460	0.01680	0.03268	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200286	-0.07779	-0.02743	-0.22548	0.02673	0.02360	0.10400	-0.11072	0.11144	-0.06548	-0.04140	-0.17078	-0.02292	0.67380	0.47362	-0.01963	-0.11549	-0.00289	-0.01900	-0.08123	0.03990	-0.00458	-0.07694	-0.05312	-0.08618	-0.06828	0.01894	0.02720	-0.01011	-0.13944	0.10212	-0.01233	0.05700	(And (Past $e0) (Result $e0 $e1))
p200289	-0.12064	-0.00185	-0.13070	0.00521	0.02202	-0.03164	-0.01611	0.57289	-0.01279	0.00698	-0.06970	-0.09882	-0.05107	-0.03667	-0.06616	0.60001	0.09008	-0.04320	0.04093	-0.00334	-0.04716	0.02518	-0.01443	-0.01804	0.02226	-0.07629	-0.16331	-0.00678	-0.10374	0.03460	0.01680	0.03268	(Holder $e0 $x0)
p200322	-0.03933	-0.05601	-0.24527	-0.13365	-0.04357	-0.03607	-0.10098	-0.09393	-0.00878	-0.03477	0.08162	0.19518	-0.23226	0.23814	-0.12941	0.02538	0.65014	-0.04072	0.15175	0.11065	0.00716	-0.03361	-0.01573	0.27631	-0.08733	-0.00863	0.21356	0.14235	0.03853	-0.00062	0.02322	-0.00352	(And (Ongoing $e0) (Theme $e1 $e0))
p200323	-0.17800	0.01573	0.06592	-0.12517	-0.03515	0.06700	0.08503	0.08925	0.05192	-0.03422	-0.03475	-0.14009	0.66702	0.45472	-0.22022	-0.05554	-0.10099	-0.00288	-0.08884	0.08240	-0.03522	0.05040	0.00542	-0.12326	0.15393	-0.02354	0.31042	-0.03154	-0.06160	0.04672	0.20060	-0.03460	(And (Patient $e0 $x0) (Result $e0 $e1))
p200325	0.06617	0.00553	-0.12207	0.09773	-0.05045	0.06954	-0.07272	-0.38947	0.14614	0.02726	0.03331	0.00878	-0.27397	0.81488	0.85577	0.39346	-0.02478	-0.04492	-0.01983	-0.10539	-0.08407	-0.02930	-0.07347	-0.27153	0.06867	-0.00078	-0.33363	0.01559	-0.37047	-0.02013	-0.09796	-0.01112	(Member $e0 make)
p200343	0.04412	0.16678	-0.01019	-0.02518	-0.07564	0.39568	-0.17124	-0.28087	-0.03927	-0.01828	-0.02171	0.29023	0.02873	-0.13859	-0.04378	0.32034	-0.22901	-0.04361	0.28625	0.06933	0.00168	0.00712	0.04439	0.02644	-0.10655	0.00395	0.30919	-0.03150	-0.08752	0.06181	0.02562	0.00171	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200359	-0.12414	-0.01188	-0.16410	0.01700	-0.02428	0.00424	-0.11562	0.41929	-0.01582	-0.07686	-0.19561	-0.03823	-0.14005	-0.16062	0.68722	-0.33019	-0.06874	-0.01646	-0.03483	0.03573	-0.00203	-0.07694	-0.00344	-0.18050	0.12169	-0.02038	0.56523	-0.03319	0.58136	0.13183	-0.01093	0.02292	(And (Past $e0) (Source $e0 $x0))
p200361	-0.06184	0.05763	0.00710	0.02151	-0.06734	-0.01869	0.07045	-0.03214	0.00618	0.07137	0.01314	0.08507	-0.00182	0.03179	0.00373	0.01195	-0.02223	0.00489	-0.03851	-0.07999	0.00751	-0.10428	-0.00435	0.04760	0.07500	0.03554	-0.03929	-0.04839	0.03869	-0.02083	-0.03081	0.05491	(Can $e0)
p200362	-0.00912	-0.04852	-0.14448	-0.03258	0.02133	-0.25922	-0.06611	0.01592	-0.01264	0.00405	-0.14429	0.05476	-0.14337	0.33205	-0.21206	-0.03350	0.08410	-0.03463	0.18483	0.13170	-0.00191	-0.01441	-0.02741	0.56188	-0.13376	0.00961	0.07493	0.03748	0.23518	0.14075	-0.03149	-0.01035	(Member $e0 start)
p200378	-0.41390	-0.00791	-0.01472	0.04722	-0.04307	0.32612	-0.07909	0.05815	0.07809	-0.02646	-0.07054	-0.01554	-0.13751	0.00738	-0.02363	-0.09260	-0.13247	0.05104	-0.12549	-0.10850	-0.00250	-0.08269	-0.05160	0.66837	0.80093	0.00052	-0.06330	-0.00751	-0.14697	0.03118	0.03035	-0.01025	(Stimulus $e0 $x0)
p200379	-0.03868	0.06550	-0.02793	0.02141	0.00226	0.05659	0.15167	-0.03125	-0.10026	0.03898	0.00842	-0.01134	-0.11103	0.17258	0.02483	0.01236	-0.06928	0.04134	-0.09940	-0.06639	-0.04607	0.01244	-0.05786	0.03894	-0.00531	0.12614	-0.00951	-0.03120	0.00816	-0.06431	-0.03536	0.09867	(To $e0 $e1)
p200390	-0.01241	-0.09526	-0.21750	-0.11726	-0.00794	0.01471	-0.16325	-0.11928	0.01176	-0.09158	0.08335	0.29184	-0.20445	0.20878	-0.08741	0.07892	0.54736	-0.01840	0.03085	0.16663	0.04215	-0.06904	-0.03569	0.21349	-0.06052	0.00188	0.22902	0.10896	-0.04037	0.01876	0.02390	-0.02791	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
