pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.40415	-0.22435	-0.48796	1.16673	0.50226	-0.03888	0.53106	-0.07721	-0.12670	0.67063	0.01057	0.15283	-0.32578	-0.16962	-0.10989	-0.12448	0.12966	0.09937	0.05255	0.41244	0.03261	-0.45493	0.32123	0.46712	0.38004	0.10239	-0.04002	-0.08997	-0.55597	0.36838	0.01099	-0.09326	(Past $e0)
p200009	-0.05549	0.18146	0.24229	0.09193	0.18583	0.28490	-0.36708	0.08700	-0.02244	0.11008	0.09561	-0.12039	-0.20236	-0.00450	0.35245	-0.16390	0.05970	0.03413	1.60881	0.17123	-0.26315	-0.48481	-0.17989	-0.38469	0.19465	-0.05666	-0.29194	0.26636	0.05487	-0.07814	0.03265	0.43089	(Agent $e0 $x0)
p200011	0.14853	0.04967	-0.10532	0.11762	-0.14167	-0.02842	-0.19097	0.03281	0.13758	0.54224	-0.16002	0.77911	0.71530	0.36049	-0.32181	-0.01633	0.08593	0.56192	-0.03788	0.36102	-0.97201	0.39176	0.00115	-0.07313	-0.12901	0.06304	0.15706	-0.17540	0.23683	-0.26508	-0.14681	0.41803	(Patient $e0 $x0)
p200012	-0.00711	0.72167	0.15094	-0.15912	-0.06098	-0.01297	0.81944	0.44086	-0.05543	-0.13568	-0.13452	-0.31606	-0.30834	-0.01913	0.18363	0.29260	0.06501	0.22219	0.03825	-0.03775	-0.16278	0.03086	0.48475	0.29073	-0.52619	0.70408	-0.54151	-0.15884	-0.17337	-0.62335	-0.39630	0.44771	(Theme $e0 $x0)
p200021	0.56322	-0.23986	-0.10939	0.49451	0.21148	-0.15767	0.21428	-0.26709	0.01843	-0.31283	0.02866	-0.17907	0.13607	0.17956	0.90229	-0.05989	-0.13334	-0.36670	0.23464	0.31140	-0.17968	-0.01578	-0.32733	-0.41071	-0.18095	0.35618	0.51435	0.55171	0.18866	-0.36427	0.04406	0.01302	(And (Agent $e0 $x0) (Past $e0))
p200027	0.11970	-0.03729	-0.51897	0.35576	-0.38414	-0.13538	-0.10105	0.04270	-0.18463	0.31028	-0.05396	-0.24858	0.08891	-0.23389	-0.02027	0.02013	1.07294	0.32007	-0.05682	0.09156	0.03110	0.36123	0.24373	0.04422	0.04494	-0.28803	-0.08938	-0.05397	0.49288	-0.31530	0.21472	0.27389	(And (Past $e0) (Patient $e0 $x0))
p200029	-0.24377	0.23488	-0.29302	-0.00965	-0.10150	-0.19722	0.23385	1.01910	0.26283	0.17958	0.09064	0.11583	0.43054	0.41136	-0.06008	0.03498	-0.13907	0.03094	0.04786	0.06745	0.25801	-0.26200	-0.18298	0.16434	-0.14638	0.00508	-0.04649	0.75315	0.38673	0.35843	-0.10455	-0.31405	(Ongoing $e0)
p200036	-0.01930	-0.17896	0.33083	0.20739	-0.10879	-0.51562	-0.31777	-0.06635	0.08134	0.08242	0.25249	0.01985	0.30335	-0.10815	-0.23215	1.33488	-0.16148	-0.05231	-0.06004	-0.15239	0.25276	-0.28808	-0.19461	0.38765	0.66789	0.56975	0.04997	0.09942	0.14139	-0.49712	0.21542	0.07227	(Experiencer $e0 $x0)
p200040	0.58757	0.37061	-0.43267	-0.43021	-0.03764	-0.03032	-0.20039	-0.07768	0.04632	-0.07480	-0.24333	0.10157	0.45923	-0.10308	-0.00089	-0.32013	-0.20837	-0.12165	-0.18862	0.30676	0.54266	-0.47238	0.25553	0.08665	-0.17459	0.61333	0.06199	-0.16858	-0.44954	-0.01791	0.08593	0.46581	(And (Past $e0) (Theme $e0 $x0))
p200048	-0.07712	-0.06613	0.28800	-0.14511	0.04560	-0.12389	0.28287	-0.17489	0.70169	0.23935	-0.04247	-0.06630	0.10038	-0.12637	-0.15934	-0.04183	0.53793	0.00598	0.01551	-0.56883	-0.16047	-0.19058	-0.15880	-0.11498	-0.22020	0.33946	0.18913	0.16684	-0.22794	0.49421	0.56614	0.27081	(Location $e0 $x0)
