pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	-0.81279	0.05225	-0.41134	-0.28842	-0.13348	0.70066	0.07168	-0.24894	-0.06867	0.61266	0.01932	0.34056	0.50840	0.14691	-0.24093	0.06103	-0.01023	-0.02380	0.19496	0.07870	0.22302	0.94670	-0.10356	-0.11180	-0.13758	0.67309	0.25644	-0.03621	0.39954	0.10505	0.34463	-0.35227	(Past $e0)
p200009	-0.18725	0.11962	-0.48211	0.40075	0.23059	0.09750	0.10908	0.11010	-0.03838	0.07079	-0.06053	-0.04742	-0.05382	0.18843	0.28694	0.04746	0.78968	-0.44476	0.00734	0.02629	0.18779	-0.46205	-0.00982	0.09757	-0.00311	0.15856	-0.07773	1.47179	0.29741	-0.12283	-0.02558	0.06824	(Agent $e0 $x0)
p200011	0.15811	0.74231	0.20065	0.79342	0.09020	-0.14226	-0.30786	0.04014	0.05148	0.17181	0.11958	0.03623	0.04702	0.06855	-0.11374	-0.10159	-0.03858	0.05661	0.05396	-0.86194	0.08471	0.09033	0.13445	0.38596	-0.23918	-0.02592	-0.18513	-0.13199	-0.08655	0.16415	1.06635	0.03880	(Patient $e0 $x0)
p200012	-0.15771	0.03298	0.33654	-0.24362	-0.09663	0.03512	0.91609	0.26781	0.71676	-0.28422	-0.09263	-0.24892	0.09642	0.05154	-0.05860	-0.11097	0.63918	0.03274	-0.07523	-0.77037	-0.03609	0.31380	-0.20441	-0.16383	0.11095	-0.24592	0.70293	0.04649	-0.10817	0.53007	-0.26456	0.16223	(Theme $e0 $x0)
p200021	-0.03344	0.16571	0.36876	-0.39635	0.73702	0.38769	-0.29882	0.04331	0.15250	0.22862	0.59917	0.70414	0.49199	0.18312	0.06670	-0.04495	0.22852	-0.17335	0.01832	-0.10899	-0.29612	-0.77278	-0.15046	-0.21892	-0.04155	0.04112	-0.11852	0.23146	0.33180	0.05486	-0.01631	-0.12536	(And (Agent $e0 $x0) (Past $e0))
p200027	-0.69863	0.23946	0.40176	0.44003	0.32870	-0.65127	0.07757	-0.13555	-0.35938	0.17437	-0.15200	-0.16451	0.08288	0.01773	0.16680	-0.08926	-0.18483	-0.17507	0.08544	0.06481	-0.20079	0.23110	-0.09244	-0.53334	0.16611	0.05972	-0.10678	-0.01604	0.13734	0.68074	0.34818	0.25202	(And (Past $e0) (Patient $e0 $x0))
p200029	0.20834	-0.13100	0.27317	0.04842	-0.21330	-0.12933	-0.07047	0.04675	-0.11355	-0.10635	0.13323	0.08670	0.02392	0.19536	0.18625	1.42899	0.01306	0.13061	0.35651	-0.18419	-0.15363	0.25270	0.09113	0.15514	0.04149	-0.29511	-0.03971	0.18360	0.15472	0.15370	-0.06875	-0.55287	(Ongoing $e0)
p200036	0.10723	-0.21653	-0.27776	0.13275	0.44576	-0.12468	-0.37601	-0.06022	0.01734	-0.25147	-0.18425	0.30329	0.18511	0.72727	0.05122	-0.05674	-0.19543	0.13458	0.04172	0.01648	-0.20572	0.12267	1.29763	-0.11911	0.00813	-0.09839	0.85743	-0.04854	-0.18797	0.12475	-0.12146	0.16639	(Experiencer $e0 $x0)
p200040	0.08944	-0.18323	-0.65372	0.00734	0.08504	0.52810	0.27159	0.03840	0.43827	-0.33433	0.06758	0.05188	0.46951	-0.03777	-0.13466	-0.03977	-0.15035	0.06729	0.03906	-0.36203	-0.26183	0.06957	0.09929	-0.07497	0.03106	-0.02803	-0.78420	-0.18278	-0.33953	0.71903	-0.15874	-0.12175	(And (Past $e0) (Theme $e0 $x0))
p200048	-0.04306	0.38219	-0.32943	-0.03090	0.14127	-0.01694	-0.15846	0.42752	-0.29678	0.15353	0.30502	0.02116	-0.08554	-0.62978	-0.28795	0.36373	-0.07873	0.24355	-0.32370	0.17560	-0.07431	0.05666	0.01421	0.64668	-0.09240	0.13665	0.33548	0.08687	-0.16318	0.55850	-0.35616	0.30964	(Location $e0 $x0)
