pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.07945	-0.49636	-0.08935	0.36433	-0.00612	-0.34919	-0.11466	-0.14287	-0.32848	0.08385	-0.24509	0.43943	0.78832	-0.03524	-0.56593	0.09930	0.14290	0.16383	0.90382	0.14742	-0.23966	-0.44560	0.17161	0.46020	-0.16088	-0.22336	-0.32422	-0.61794	-0.27190	0.41172	0.30907	0.26777	(Agent $e0 $x0)
p200008	0.24701	-0.29571	0.54872	-0.02573	-0.16274	-0.37112	0.01502	-0.29609	-0.12814	-0.12579	-0.00344	-0.00640	0.16661	-0.35857	0.69466	-0.36647	-0.07902	0.26439	0.10714	0.23224	0.42675	0.25642	0.95409	-0.17232	0.33666	-0.38411	0.16606	-0.32885	0.18354	-0.10118	-0.00019	-0.34322	(Theme $e0 $x0)
p200013	0.24303	-0.12247	-0.28668	0.35030	-0.41309	0.85558	-0.02521	-0.33676	0.14796	0.04926	-0.36058	0.02220	0.23395	-0.14796	0.12794	-1.19500	0.21452	-0.15909	-0.07164	0.24699	0.08433	-0.48158	-0.38681	0.28142	0.32119	-0.61113	-0.02755	0.31719	0.03170	-0.12059	0.22421	0.07480	(Past $e0)
p200015	-0.27476	-0.44185	0.03521	-0.34025	0.11193	0.05400	0.25258	-0.16735	0.07660	-0.03441	0.24562	0.04438	0.65230	-0.08085	0.16585	0.21941	-0.00560	0.07711	0.23123	-0.10750	-0.01167	0.41822	0.41179	0.00727	-0.30536	-0.45817	-0.26458	-0.28414	0.07635	-0.47031	-0.08856	-0.41053	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200022	-0.38964	0.22901	-0.12212	0.32133	-0.13388	-0.16037	-0.25662	0.62052	0.06683	-0.09589	0.19863	0.13552	0.38964	0.66472	0.51638	-0.17587	0.42178	-0.49047	-0.10515	-0.11566	-0.56074	-0.37296	0.10946	0.09863	0.63084	-0.08741	-0.18523	-0.17325	0.32117	-0.06336	-0.00786	0.12641	(Patient $e0 $x0)
p200033	0.18972	-0.33085	-0.15659	0.10642	-0.10734	0.27314	0.18746	-0.30410	0.34165	0.08270	-0.26987	0.24162	0.10116	-0.17067	-0.15261	-0.07110	0.76439	-0.01807	0.00764	0.22677	-0.11887	-0.31588	-0.08755	0.23881	-0.22788	0.08309	-0.13805	-0.04380	-0.08261	0.08604	0.22414	0.43902	(And (Agent $e0 $x0) (Past $e0))
p200039	-0.27473	-0.11761	0.34811	0.29673	-0.55360	-0.19625	0.20543	0.04489	-0.23793	0.15244	0.58689	0.57632	-0.00445	-0.00055	-0.03476	-0.09944	-0.24543	0.07278	0.12586	0.22418	0.49014	-0.19676	-0.10072	0.42236	0.10341	0.37392	-0.25159	0.22415	-0.39243	-0.76333	-0.41180	0.26178	(Location $e0 $x0)
p200041	0.24259	-0.13979	0.33546	-0.13658	0.18339	0.26231	0.21012	-0.07847	-0.02450	0.24768	-0.23887	-0.05549	-0.04594	-0.12306	0.22636	-0.36991	0.25601	-0.14052	0.01098	0.27277	0.29558	-0.30778	0.21782	-0.24153	0.32426	-0.00155	0.27497	0.07287	-0.15282	-0.02685	0.40717	-0.28407	(And (Past $e0) (Theme $e0 $x0))
p200049	-0.40152	0.08455	-0.12713	0.54653	0.11872	0.18756	-0.20105	0.05952	0.12350	-0.14710	-0.00362	-0.04915	0.40970	0.42309	0.36100	-0.10460	-0.01218	-0.20732	-0.24863	-0.20671	-0.11513	-0.10478	0.02293	0.23845	0.11045	-0.30709	-0.38581	0.30766	0.51438	-0.02757	-0.25413	0.17645	(And (Past $e0) (Patient $e0 $x0))
p200051	-0.06878	-0.05584	-0.50398	-0.17284	0.03375	0.00799	0.08956	-0.30070	-0.23996	-0.07847	-0.09521	0.29461	0.13763	0.21589	0.06036	-0.02723	-0.16524	-0.00541	-0.10484	0.33019	0.08911	0.29538	0.31494	0.26759	0.12172	0.35670	0.37258	0.16951	0.06129	0.19903	-0.28287	0.26528	(Cardinality $x0 <num>)
p200053	-0.14819	-0.44969	0.01098	0.21181	0.08125	-0.18762	-0.43795	0.06799	-0.22890	0.16846	0.13296	0.04971	-0.13920	0.17871	-0.14900	-0.10607	0.35597	-0.39854	-0.08871	-0.06523	-0.20687	-0.13951	0.13829	0.17859	0.22691	0.34259	-0.08691	-0.11756	0.00244	0.10022	0.39095	0.36764	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200070	0.04235	0.02753	-0.08854	0.04112	-0.16349	0.02921	0.21231	-0.05397	0.05911	-0.24533	-0.27617	0.16981	-0.01915	-0.07824	-0.01738	-0.09279	-0.01476	0.07440	0.09777	-0.03470	-0.08269	-0.07438	-0.10535	0.09361	-0.07638	-0.09551	-0.05473	-0.06514	-0.20411	0.14372	0.07165	0.11190	(Member $x0 person)
p200071	-0.10339	0.23600	0.26926	-0.31198	-0.09681	0.03845	-0.24205	-0.22449	-0.30809	0.06684	0.22230	0.15576	0.01632	-0.06125	-0.02721	0.15117	-0.03478	-0.02733	0.27127	0.04655	-0.09959	0.18429	-0.12609	0.01795	0.13875	-0.19313	0.08588	0.15759	0.18603	0.03634	0.34345	0.11303	(Recipient $e0 $x0)
p200073	-0.02957	-0.10520	0.02896	-0.22764	0.28541	0.30731	0.33771	0.06088	0.07250	0.23915	-0.17132	0.03658	0.20223	-0.04669	0.10821	0.06916	0.25020	-0.00204	0.05785	0.10891	0.06669	-0.19586	0.08651	-0.17924	-0.01711	0.13235	-0.03410	0.01968	-0.00521	-0.06690	0.16500	-0.08368	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200076	-0.17771	-0.23015	0.04155	-0.10307	-0.29073	-0.10826	0.72492	0.08766	0.09535	-0.15098	0.14886	-0.04025	-0.11106	-0.09417	0.11393	0.16001	-0.21703	-0.06331	-0.06848	-0.08649	0.21918	-0.00561	-0.23654	0.12784	0.13097	-0.09724	-0.22755	0.19263	0.07185	-0.34311	-0.10353	0.41194	(Experiencer $e0 $x0)
p200089	0.03439	-0.15272	-0.08689	0.22675	0.08123	0.00227	0.12214	0.13314	-0.11819	-0.23687	-0.39664	0.14434	-0.13078	-0.14123	0.20306	0.00077	0.13957	-0.15430	0.38518	-0.12816	0.08254	0.14622	-0.19830	-0.07404	-0.00423	-0.16410	0.11946	-0.00051	-0.34599	0.20949	0.07049	-0.07191	(Possession $x0 $x1)
p200091	-0.11545	0.15507	0.18927	-0.22437	-0.29361	0.00724	-0.13048	-0.13104	-0.20614	0.10102	0.09915	0.21074	-0.00933	-0.09784	0.02493	0.07882	-0.00684	-0.08747	0.10641	0.13303	-0.07016	0.32823	-0.08946	0.04377	0.04759	-0.08044	-0.00756	0.09317	0.23942	-0.02023	0.38746	-0.06624	(And (Recipient $e0 $x0) (Theme $e0 $x1))
p200099	-0.11561	0.19356	0.18495	-0.26877	-0.06374	0.03874	-0.17557	-0.20381	-0.31103	0.04473	0.26600	0.16274	0.04421	-0.03096	-0.03615	0.19793	-0.06636	0.00253	0.24479	0.04540	-0.13964	0.19450	-0.11266	0.04935	0.08428	-0.22182	0.02230	0.15507	0.18218	-0.00798	0.27108	0.10193	(And (Agent $e0 $x0) (Recipient $e0 $x1))
