pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.00108	0.04805	0.21088	-0.10524	0.06301	0.32309	0.01878	-0.19280	2.20514	0.19964	0.66315	-0.19423	-0.42196	-0.02376	0.42199	-0.21518	0.37935	-0.14210	-0.07803	0.64542	-0.45882	0.02961	-0.58020	0.28731	-0.36371	0.16735	0.07597	0.54744	-0.21388	-0.08387	-0.12004	0.10827	(Past $e0)
p200006	-0.30711	0.59257	0.32757	0.23630	0.84553	0.18083	0.70421	-0.08355	-0.23254	-0.37684	0.05254	-0.11627	-0.35539	-0.24974	-0.03403	1.24458	0.07237	-0.28326	-0.03094	-0.18637	-0.38902	0.11937	-0.49672	0.46862	0.08037	0.06657	-0.19908	0.68273	0.11403	1.14343	0.26283	0.07267	(Agent $e0 $x0)
p200011	-0.25936	0.20141	0.04999	0.26836	-0.00862	0.08025	0.67409	1.95815	0.11622	-0.21844	0.06089	0.20834	-0.02895	-0.19541	-0.07013	0.03479	0.28866	0.01682	-0.11860	-0.14948	0.52864	-0.02530	0.08904	0.32550	0.14566	-0.40964	-0.08153	-0.34710	0.21466	-0.07686	-0.06735	-0.20737	(Theme $e0 $x0)
p200017	-0.19282	-0.19770	-0.19598	-0.22767	-0.36398	0.01599	-0.06505	0.13030	-0.41286	0.65946	0.63413	0.82108	0.19835	-0.07074	-0.00752	-0.26917	0.20730	0.06671	0.05021	0.89406	-0.30914	0.11247	-1.27983	-0.13695	0.83974	-0.72554	-0.09123	-0.06437	-0.04939	0.39474	0.92386	0.34455	(Patient $e0 $x0)
p200022	0.00226	-0.25317	0.21270	-0.05650	-0.41051	0.01965	1.56105	0.30022	-0.14501	0.07034	-0.03909	0.15632	0.09302	0.02555	0.10753	0.28317	-0.06476	0.19844	-0.09456	0.07285	-0.02955	-0.03738	0.02697	0.01576	-0.13441	-0.05754	-0.03861	0.13633	-0.02400	0.20172	-0.23476	0.09941	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200024	-0.12199	0.23952	0.03292	0.10162	0.10723	0.04780	-0.10723	-0.09464	-0.16719	-0.05520	-0.04731	-0.12764	-0.00541	-0.00969	0.22156	-0.18851	0.05245	-0.07033	0.00049	-0.00112	-0.00382	-0.05184	-0.01995	-0.06336	0.06928	-0.12686	0.05689	1.86141	0.04316	0.07234	-0.17049	-0.01514	(And (Agent $e0 $x0) (Past $e0))
p200036	-0.09492	-0.02453	0.01568	0.01237	-0.20262	-0.02225	-0.06696	0.02619	-0.38115	-0.17563	1.10811	0.65934	-0.26722	0.02717	0.41161	-0.01278	0.18956	-0.08298	-0.36931	0.67774	-0.18903	-0.00187	-0.53865	0.26581	-0.08234	-0.19411	0.39331	0.01012	-0.05931	-0.26212	-0.00154	-0.22031	(And (Past $e0) (Patient $e0 $x0))
p200038	0.03509	0.02332	-0.01508	0.04828	-0.11369	0.08877	0.00181	0.00621	0.01305	0.15660	-0.10658	0.05489	0.09054	0.03430	0.07443	-0.03850	0.08870	-0.04144	-0.00883	-0.03469	-0.03497	1.86578	0.08386	-0.07286	-0.07987	-0.06230	0.07887	-0.05814	-0.02272	0.07599	-0.08140	0.09745	(Ongoing $e0)
p200040	0.14340	-0.06403	-0.09060	-0.15666	0.08282	-0.09128	-0.23062	1.19212	0.56650	-0.02666	-0.16439	-0.11579	0.31410	-0.08787	-0.14057	-0.04933	-0.16750	-0.04217	0.01717	0.01119	0.07914	-0.01607	0.14509	-0.33141	0.15449	-0.10781	0.03149	0.34373	0.02627	-0.26235	0.35061	-0.08602	(And (Past $e0) (Theme $e0 $x0))
p200045	1.47509	0.47767	-0.09311	1.04958	-0.53152	0.10479	-0.17541	0.02368	0.08415	0.15203	-0.11685	0.61372	-0.13674	-0.12469	0.14541	0.31676	0.08567	-0.26343	0.15849	-0.25602	-0.04279	-0.13602	-0.01137	-0.39860	-0.28055	-0.46405	-0.26693	0.00736	-0.01774	0.21028	-0.41881	0.37820	(Experiencer $e0 $x0)
p200049	0.26224	-0.22204	-0.58012	-0.25437	0.25318	0.02543	-0.01009	0.01656	0.10092	-0.20728	-0.12515	-0.11254	-0.02881	0.97347	0.09714	0.00389	0.19729	0.01444	-0.08788	0.18997	-0.30342	-0.01400	0.04482	-0.06662	0.24120	-0.22133	0.36805	-0.10753	1.34158	0.42560	-0.20423	-0.25361	(Location $e0 $x0)
p200061	-0.20162	0.82421	-0.00511	0.23058	-0.18304	-0.07328	-0.23190	0.05420	-0.11337	-0.14389	-0.04326	-0.01181	-0.15527	-0.16995	0.18954	-0.08152	0.04022	-0.27998	-0.07831	0.04205	-0.09526	-0.05704	-0.16720	-0.22473	0.04868	-0.15500	0.27032	0.02300	-0.03071	0.49858	0.86878	-0.18155	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200075	-0.05411	-0.10712	0.15387	0.02237	-0.05413	-0.07069	-0.02895	0.05314	0.04846	0.09132	-0.05026	-0.08515	0.08968	0.02604	-0.01418	-0.06694	-0.15391	-0.09052	0.21637	-0.00896	0.09687	-0.04643	0.03603	-0.12695	0.11696	-0.10580	-0.00617	0.02670	-0.04748	0.10927	-0.05762	-0.09033	(Member $x0 thing)
p200076	0.03140	-0.22656	0.03624	-0.11996	-0.18168	-0.06443	-0.06344	0.01129	-0.01150	0.13753	-0.06627	0.00709	-0.33407	-0.19581	0.24517	0.02856	0.30689	0.18113	1.16921	-0.15326	-0.30904	0.00588	-0.12982	0.65844	0.00577	0.01584	-0.01938	-0.06423	0.13592	-0.01678	0.07333	-0.12697	(Theme $e0 $e1)
p200078	-0.06268	0.00193	0.41084	0.14653	-0.07290	0.14808	-0.10473	0.05224	-0.11553	-0.05121	0.03792	-0.07598	0.05925	0.91932	0.18122	0.30350	-0.17275	0.16610	-0.32556	-0.01635	0.24912	-0.04564	-0.18640	0.51583	-0.41104	-0.13872	-0.13909	-0.05727	-0.29031	-0.36108	0.31848	0.45595	(Cardinality $x0 <num>)
p200084	0.25651	-0.24868	-0.08780	-0.21595	-0.19183	-0.07053	0.18594	0.35857	-0.05854	0.19408	-0.12951	0.05395	0.17512	0.01077	-0.06110	-0.04535	-0.07760	0.04272	0.00079	-0.00391	0.00047	0.01707	0.15286	-0.12660	0.04871	0.00372	0.04128	0.70082	-0.00830	-0.18410	0.07449	0.00075	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200093	-0.08512	-0.09343	-0.03639	0.04719	-0.09290	-0.04067	0.00653	-0.02682	-0.02838	-0.03206	0.03340	0.00278	0.20281	0.16387	0.12373	-0.00788	-0.00806	-0.02892	-0.00504	-0.05658	-0.00843	-0.03042	0.05358	-0.06577	-0.07163	-0.01594	0.04893	0.04212	-0.06900	-0.02743	0.01091	-0.10215	(LocatedIn $x0 $x1)
p200098	-0.24603	-0.30063	-0.23532	0.13610	-0.19258	0.03572	0.06209	-0.13162	0.26922	0.18257	0.04952	-0.11220	-0.18691	0.70709	0.24665	-0.05744	0.17051	-0.18981	-0.08254	-0.16330	-0.10019	-0.09477	0.09619	-0.24917	0.16610	-0.09691	0.17675	0.03316	0.83070	0.30943	-0.08762	-0.09661	(And (Location $e0 $x0) (Past $e0))
p200105	-0.02647	0.24456	-0.05578	-0.01920	0.30624	-0.07609	-0.10124	0.01980	-0.01939	-0.26919	0.11980	-0.15104	-0.14614	-0.08920	-0.09486	0.34666	-0.02664	0.04970	-0.13448	-0.02272	-0.03128	0.87762	-0.01702	0.03358	-0.09132	0.05887	-0.09813	-0.04758	-0.03733	-0.11168	0.06064	0.08375	(And (Agent $e0 $x0) (Ongoing $e0))
p200113	-0.12183	0.48631	0.12206	0.13521	-0.14032	-0.08755	-0.14574	0.02968	-0.24495	-0.19267	0.11075	0.08792	-0.18753	-0.08358	0.36128	-0.16396	0.04972	-0.18989	-0.13075	0.11310	-0.04420	-0.06104	-0.06354	-0.02170	0.07924	-0.10486	0.39312	0.21970	0.00727	0.03729	0.09865	-0.15875	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200116	0.01518	-0.06044	0.05218	-0.11656	0.12448	1.42632	-0.01370	0.00204	-0.06857	-0.05626	-0.06438	-0.07373	0.05668	-0.05841	-0.10765	-0.04043	-0.09235	0.12553	0.03810	0.13111	0.06767	-0.06311	-0.05331	-0.02001	0.07536	0.01779	-0.07921	-0.05524	-0.03983	-0.07970	0.09703	-0.09736	(Goal $e0 $x0)
p200125	-0.28936	0.05065	0.09582	0.32245	0.40195	-0.05224	-0.05302	0.04931	0.08225	0.24385	0.08607	0.12480	0.03414	-0.18487	0.02933	0.00290	-0.22900	0.33057	0.14215	-0.08112	0.18555	-0.06600	-0.30550	-0.31816	-0.31189	0.39027	0.23519	-0.05941	0.10407	0.02132	-0.00045	0.19389	(Recipient $e0 $x0)
p200127	0.09344	-0.12913	-0.28149	-0.20363	0.64272	-0.13751	-0.05516	0.00292	0.03402	-0.38092	-0.02974	-0.08120	0.22947	0.55580	-0.07616	0.14677	0.00179	-0.17642	-0.03732	0.23087	-0.07167	-0.04660	0.03844	0.00000	0.14722	-0.11050	0.18226	-0.02785	0.15662	0.30676	-0.14076	-0.11094	(And (Agent $e0 $x0) (Location $e0 $x1))
p200137	0.01843	0.00128	-0.11244	-0.17657	0.26645	-0.04978	-0.07794	0.08040	-0.01342	0.08375	-0.01059	-0.11234	-0.15650	-0.04766	-0.10735	0.16668	0.12958	0.05716	-0.05225	-0.01614	-0.09962	-0.08547	-0.06964	-0.08232	0.56575	-0.17966	-0.18073	-0.06939	-0.09109	0.03182	-0.13383	0.82270	(Future $e0)
p200145	0.02801	-0.10421	0.05072	-0.13450	-0.09048	-0.06880	0.00280	-0.09673	0.11252	0.06861	-0.01763	-0.11426	-0.07585	-0.09094	0.27863	0.12954	0.27436	0.19805	0.72418	-0.05883	-0.19908	-0.01335	-0.08128	0.31622	-0.11183	-0.00959	-0.03072	-0.03648	-0.06126	-0.07899	-0.00740	-0.05046	(And (Past $e0) (Theme $e0 $e1))
