pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.26167	0.36374	-0.42700	-0.08992	0.04443	0.11940	0.24567	-0.21041	0.27460	-0.07996	-0.51343	-0.70967	-1.33293	0.19052	-0.25254	-0.16752	-0.07006	-0.00665	0.15474	-0.18478	-0.09829	0.21967	0.02922	-0.03996	2.03287	0.67940	-0.13372	-0.11945	0.42279	0.59852	-0.24595	0.60341	(Past $e0)
p200006	-0.02005	0.55377	-0.47678	-0.04739	-0.12075	-0.19466	0.05896	0.15157	0.33756	0.42006	1.66030	-1.45572	-0.27704	-0.20701	-0.09123	-0.01109	0.08044	0.06090	0.15639	-0.11181	-0.37234	0.25574	0.31677	-0.09131	-0.62003	0.70671	-0.01576	-0.07642	0.22315	0.73886	-0.01549	-0.00623	(Agent $e0 $x0)
p200011	-0.09747	-0.13958	-0.55377	-0.23187	0.18202	-0.02263	-0.19226	-0.25606	-0.01619	0.92773	0.19375	0.03069	0.18446	-0.14644	0.18904	0.04945	-0.05568	-0.09619	-0.09654	-0.00314	0.42336	-0.10338	0.01462	1.75643	0.13254	0.01851	0.68336	0.25190	0.10179	-0.17016	0.08239	-0.15719	(Theme $e0 $x0)
p200017	0.10294	0.12082	-0.00441	0.27139	0.01898	0.02777	-0.03575	-0.15505	0.05526	0.03372	-0.07395	-0.08110	-0.11080	0.03063	0.23782	-0.07278	-0.06722	0.02530	-0.02207	2.23997	-0.05325	0.06908	-0.03969	0.05830	-0.06675	-0.04612	-0.13093	0.02158	0.13560	-0.17253	-0.17215	0.07451	(Patient $e0 $x0)
p200022	0.18891	0.05571	-0.02793	-0.09801	0.01654	-0.10905	0.18399	-0.03322	0.12950	1.63092	0.12604	0.02603	0.00311	0.17280	0.05523	-0.25058	0.03463	-0.00564	0.27259	-0.01873	-0.07051	0.03465	-0.02683	0.20100	-0.09388	-0.13760	-0.25952	-0.02114	-0.26387	0.19302	0.00322	-0.05232	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200024	-0.00451	-0.07343	-0.05481	-0.04494	0.08138	-0.02884	0.04776	-0.12982	-0.10499	-0.06196	-0.48981	-0.59329	-0.36324	0.17500	0.01441	0.03386	-0.02176	-0.02311	0.13552	-0.03344	-0.20175	-0.01164	0.12752	-0.10720	-0.57311	1.10738	-0.08130	0.10634	-0.13524	1.20303	-0.11836	0.18616	(And (Agent $e0 $x0) (Past $e0))
p200036	-0.12385	-0.09323	-0.14622	-0.20216	-0.12823	-0.28465	0.10526	0.69008	-0.03175	0.12108	-0.14845	0.02794	0.17411	-0.52060	-0.14009	-0.02525	0.02660	-0.05872	0.62477	0.93478	-0.01693	0.05048	-0.03053	-0.18492	0.70234	0.03368	0.14652	0.03556	-0.58771	0.22392	0.20521	-0.25912	(And (Past $e0) (Patient $e0 $x0))
p200038	-0.03880	-0.01658	-0.03865	-0.04616	-0.07016	0.15813	-0.06392	-0.08101	-0.08102	0.04390	-0.03237	0.06617	0.03473	0.12273	0.06561	-0.11729	-0.00318	1.85228	-0.12585	0.04665	-0.04503	0.12998	0.14461	-0.01591	0.04481	-0.06293	0.04522	-0.01085	0.16688	0.00161	0.05184	-0.12142	(Ongoing $e0)
p200040	-0.29848	-0.37278	0.28269	0.19377	0.26038	-0.14666	-0.26946	-0.31419	-0.12622	-0.21358	-0.21733	-0.25992	-0.36119	0.35103	0.00766	-0.08752	0.01963	0.03831	0.09723	-0.06586	0.03202	-0.21853	0.24880	1.22836	0.08414	0.16250	0.20327	-0.03459	0.21032	0.05452	-0.15318	0.47278	(And (Past $e0) (Theme $e0 $x0))
p200045	0.02314	0.02896	-0.12696	-0.13602	-0.06286	0.15569	0.00645	-0.13831	-0.07288	0.00093	-0.04892	0.13185	-0.03364	0.12078	0.19934	0.04419	2.03284	-0.03721	-0.14740	-0.00648	-0.12183	0.06416	0.26711	-0.00054	0.03490	-0.14819	0.00146	-0.04994	0.11509	0.13159	-0.04362	-0.21337	(Experiencer $e0 $x0)
