pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.12914	0.06616	0.62670	1.52466	-0.08686	0.27447	0.23007	-0.06066	0.12430	0.11830	0.25628	-1.46681	-0.00995	-0.86503	-0.32574	0.01728	1.26727	0.49664	0.02847	-0.13658	0.08851	0.94529	0.36058	-0.02478	-0.16119	0.22029	-0.27652	-0.19573	0.03331	-0.50396	-0.47735	-0.15912	(Past $e0)
p200009	-0.33969	-0.79977	-0.25580	-0.12038	0.53847	0.05068	-0.17580	-0.01489	-0.13218	-0.06013	-0.09259	-0.42289	0.27178	-0.95610	0.15128	0.14978	0.01095	0.42263	0.26415	-0.11850	1.11573	0.02628	-0.09822	1.13244	-0.07276	0.31366	1.32980	0.47629	-0.01355	0.29502	0.09589	-0.13811	(Agent $e0 $x0)
p200011	-0.14011	0.04484	-0.22671	-0.14216	-0.05629	0.06605	-0.15805	-0.07573	-0.24909	0.18922	0.23946	-0.07919	0.02939	-0.21411	0.10610	0.02577	0.02961	-0.08638	-0.23641	0.09092	-0.27647	0.06222	0.22098	0.01798	2.36221	0.07289	0.30384	0.02086	-0.04815	0.04217	0.15734	0.04335	(Patient $e0 $x0)
p200012	-0.21812	0.33942	-0.12032	-0.01702	0.11086	-0.19444	-0.00274	2.30007	0.07058	0.11662	0.09123	0.04580	-0.05388	-0.10771	-0.13139	-0.18854	-0.16505	-0.12420	0.62256	-0.14280	-0.03983	0.28636	-0.19398	0.16182	-0.00644	0.01012	0.02442	-0.15312	0.27116	0.07501	0.06196	-0.03617	(Theme $e0 $x0)
p200025	-0.18950	-0.24718	0.02039	-0.31776	0.33599	-0.35108	0.04619	-0.15997	0.19560	0.35172	0.22003	0.18691	0.18058	-0.10266	0.17075	0.15606	0.22018	1.82879	0.07297	-0.07832	0.00422	-0.01349	-0.36758	0.36120	0.03836	0.16332	-0.30205	-0.01248	-0.08807	0.09168	-0.42395	-0.10210	(And (Agent $e0 $x0) (Past $e0))
p200030	0.07912	-0.06621	-0.31829	1.35451	-0.10525	-0.11097	-0.09653	0.11877	-0.34875	0.06258	-0.04807	0.44997	-0.15786	0.03408	-0.11119	0.18403	-0.43964	0.16693	0.02453	0.27900	0.05562	-0.17978	-0.64377	0.08180	0.91590	-0.12396	-0.15017	0.30029	0.24927	-0.09120	0.07792	-0.16532	(And (Past $e0) (Patient $e0 $x0))
p200036	0.28463	-0.41156	-0.22187	-0.29120	-0.03261	0.02724	-0.22808	0.76420	-0.09760	0.65937	0.01475	-0.19215	-0.10990	0.01549	0.16917	0.15038	1.33207	-0.00718	-0.39918	0.13051	0.09458	-0.58882	0.34698	-0.27998	0.09165	-0.11312	-0.15916	-0.00321	-0.36921	-0.01058	0.44504	-0.02086	(And (Past $e0) (Theme $e0 $x0))
p200038	0.07358	0.05128	-0.47115	0.07152	0.24141	-0.11351	1.78601	0.01938	-0.17746	-0.39040	-0.58279	0.14200	-0.01637	-0.37429	0.44002	0.02142	0.07357	0.21457	-0.20666	0.33711	-0.34469	-0.15273	0.14504	-0.03608	-0.01300	0.37454	0.19439	-0.51038	-0.16017	-0.28093	1.00861	-0.01043	(Experiencer $e0 $x0)
p200040	-0.16660	0.06690	0.05162	0.09246	-0.04738	-0.51080	0.22764	-0.02179	0.21094	0.13906	-0.07010	0.04879	-0.01006	-0.09798	-0.21080	-0.17761	0.05130	-0.09202	-0.05414	-0.12949	0.22473	-0.10124	0.20916	0.01093	0.03977	0.21771	-0.03283	0.21473	0.05104	0.18513	-0.18527	1.85514	(Ongoing $e0)
p200048	0.08569	0.03622	0.35106	-0.12917	0.93549	0.07361	-0.17539	0.34361	-0.13361	-0.31842	-0.25238	-0.27262	-0.06634	-0.25576	-0.04170	0.23247	-0.13987	0.02347	0.03391	-0.21399	-0.65851	0.26211	-0.52059	0.12178	0.04194	-0.18357	0.25592	1.20885	-0.04336	-0.35597	0.36001	0.07719	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200049	0.81908	0.12497	0.04580	0.04524	0.00468	-0.25713	-0.11582	-0.02771	-0.50829	0.20021	-0.24587	0.21444	2.00939	-0.26867	-0.14823	-0.24749	-0.13633	0.14019	-0.16348	-0.03629	-0.06136	0.00778	0.29282	-0.31413	-0.07888	-0.20970	0.11517	0.09160	0.32378	-0.27891	0.09392	0.04225	(Member $x0 thing)
p200051	-0.52263	0.13798	0.63386	-0.08210	-0.26375	-0.38899	-0.01543	-0.02423	-0.08150	-0.18551	-0.52477	-0.13971	0.17494	0.04817	-0.29447	-0.03873	0.23289	-0.02957	0.02096	1.50966	-0.09961	0.04903	-0.06359	0.00786	0.03384	0.23235	0.11835	0.21750	0.11580	0.67062	-0.09662	-0.09454	(Location $e0 $x0)
p200075	0.11830	-0.35989	0.22323	-0.17035	0.23886	0.42295	-0.03025	0.12602	0.29656	-0.20770	-0.50377	-0.38879	-0.01669	0.50751	0.14895	-0.40965	-0.17580	0.34539	0.30085	0.00332	0.95204	-0.00572	0.04720	-0.49870	0.38196	0.02207	-0.19101	-0.37813	0.41578	-0.11758	0.28447	-0.05483	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200080	-0.29433	-0.04897	0.50944	-0.18482	-0.37419	0.51884	0.64435	0.16531	0.12510	0.81787	0.27048	-0.03706	0.11652	0.17395	-0.22399	0.20732	-0.32326	-0.05958	-0.19837	-0.08976	0.01907	0.15241	-0.21012	-0.03946	0.08606	-0.16734	0.40040	0.08915	-0.19586	0.02173	-0.46327	0.07577	(Theme $e0 $e1)
p200083	-0.23449	-0.88259	0.32452	0.10383	0.10115	-0.29108	0.03260	-0.03394	-0.15224	0.24389	-0.34518	0.28680	-0.03250	0.08988	-0.23693	1.66024	-0.13851	-0.10371	0.31431	-0.05956	-0.07382	-0.25314	0.43877	-0.09733	-0.10842	0.15690	-0.19942	-0.11681	1.22902	-0.15682	0.08858	-0.04695	(LocatedIn $x0 $x1)
p200093	0.67212	0.18270	-0.01583	-0.06733	0.13213	-0.31943	-0.16055	-0.05594	0.88266	0.17024	-0.07505	-0.16958	-0.26712	-0.11319	-0.15955	-0.16952	-0.12428	-0.11975	-0.33739	0.14941	-0.09615	0.21066	-0.36638	0.47553	-0.00444	-0.21136	0.05670	-0.03633	0.75419	-0.43134	0.25421	-0.07837	(Cardinality $x0 <num>)
p200100	-0.32810	0.12235	0.25356	-0.14986	-0.03349	-0.29505	-0.16657	-0.18493	-0.34426	0.05795	-0.22693	-0.44957	-0.05147	0.19647	-0.12217	-0.35541	0.17605	0.08845	-0.13639	0.71592	-0.13297	0.61553	0.21026	-0.09067	-0.03609	0.03569	0.02574	0.22069	0.31888	0.64306	0.00422	-0.11398	(And (Location $e0 $x0) (Past $e0))
p200105	0.13273	-0.14644	0.12151	-0.23801	0.42039	0.11306	-0.13483	-0.03304	-0.18616	0.15322	-0.04105	-0.09994	-0.01975	-0.01079	0.07722	0.33777	0.44640	0.32792	-0.15673	0.02836	-0.48757	-0.27492	-0.28298	-0.12090	0.08740	-0.19058	-0.06840	0.70473	-0.36530	-0.15643	0.35196	0.11522	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200112	0.08726	-0.28837	0.14360	0.32902	-0.02194	-0.29659	0.06802	-0.03595	0.01972	-0.01145	-0.17895	0.12615	-0.03308	-0.18503	-0.02496	-0.07447	0.08133	-0.22189	0.21260	0.07798	0.43548	-0.54561	-0.27720	0.29865	-0.12620	0.06052	0.04108	0.17044	-0.17500	-0.14309	-0.02973	0.74146	(And (Agent $e0 $x0) (Ongoing $e0))
p200114	0.00396	0.77199	0.22090	0.13171	0.24380	-0.03198	-0.05708	0.10421	0.01569	-0.01636	-0.04332	-0.20973	0.05636	0.06770	0.37286	0.40596	-0.16324	-0.14482	-0.42698	0.06005	0.41431	-0.15611	-0.12099	-0.02647	-0.03692	0.09668	-0.14627	-0.10728	-0.40425	0.10705	0.11764	-0.03158	(Member $x0 person)
p200128	-0.02179	0.09882	0.52447	0.05613	-0.02342	-0.44029	-0.01451	-0.02401	-0.19917	0.06177	-0.06995	-0.10608	-0.03616	0.01938	1.40627	-0.21845	0.01295	-0.06409	-0.01608	-0.20300	-0.07602	-0.07420	-0.09575	-0.01717	0.01893	-0.09260	0.16834	0.00376	0.51758	0.03908	-0.14986	-0.01870	(Possession $x0 $x1)
p200133	0.45579	0.15248	0.28809	-0.14245	-0.06357	0.19218	-0.15475	0.05545	-0.31004	-0.22542	0.58339	-0.17436	-0.13000	-0.43106	-0.09466	-0.10163	-0.12605	-0.01750	-0.05739	-0.04213	-0.18418	-0.31442	-0.02915	-0.07519	-0.00761	1.16329	0.05680	0.02593	0.21817	-0.21341	0.01582	-0.01720	(Goal $e0 $x0)
p200137	0.14246	-0.21791	-0.09305	0.05688	0.19939	0.23832	-0.03149	0.17647	0.03329	0.07315	-0.30553	-0.03788	-0.10897	0.32251	0.05389	-0.27971	-0.39099	0.49830	0.09252	0.10726	0.67340	0.17706	-0.03523	-0.32090	0.13244	-0.02372	-0.40716	-0.26553	0.34572	0.04502	0.14964	-0.04956	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200160	-0.24761	-0.01201	0.43906	-0.10711	-0.27048	0.35021	0.54537	0.06942	0.14028	0.56529	0.27279	-0.13484	0.08182	0.23019	-0.19946	0.04628	-0.24389	-0.02346	-0.07073	-0.21480	0.06131	0.21301	-0.16273	-0.02132	0.01233	-0.16345	0.10752	0.21223	-0.00491	-0.01731	-0.41873	-0.00721	(And (Past $e0) (Theme $e0 $e1))
p200163	-0.06278	0.15331	-0.21979	0.13187	-0.20461	-0.04171	0.53761	-0.02646	0.01588	-0.25477	-0.47504	-0.30597	-0.05642	-0.00287	0.14725	-0.06435	0.02393	0.14756	-0.12004	-0.14342	-0.11851	0.36507	0.18284	-0.23629	-0.11289	0.24989	0.21073	0.10618	0.06865	-0.03085	0.58289	-0.03309	(And (Experiencer $e0 $x0) (Past $e0))
p200164	-0.06809	-0.21591	-0.06827	-0.04429	0.02961	0.01916	-0.08879	-0.01683	-0.07763	-0.00255	-0.02607	-0.21051	-0.11314	-0.02966	-0.16423	0.25755	0.02117	-0.13287	0.05873	0.06851	0.18754	-0.10581	0.43607	0.06667	-0.02570	0.00303	-0.05403	0.00994	0.19095	-0.05200	0.17921	-0.05353	(PartOf $x0 $x1)
p200178	-0.11342	0.37073	-0.08483	-0.00396	-0.01721	-0.13773	-0.09861	-0.12956	0.14679	0.45671	0.19478	-0.12530	0.01534	-0.23967	-0.10571	-0.08604	0.01974	0.00415	0.60886	0.03417	-0.12989	-0.19232	-0.09936	0.05470	-0.01700	-0.07987	0.01373	-0.21754	0.05741	0.04569	0.39223	-0.02189	(Member $e0 have)
p200192	0.13816	0.09338	0.00084	-0.02847	0.72641	0.17081	0.29095	-0.09982	-0.15206	-0.20580	0.37715	-0.03141	-0.04950	0.08849	-0.07859	-0.22127	0.18587	-0.15487	0.15411	0.22900	0.06310	-0.24259	0.19795	0.09719	0.01876	-0.29347	-0.06500	-0.35826	0.26726	-0.09956	-0.30530	0.06315	(Result $e0 $e1)
p200196	-0.11230	0.36011	-0.09964	-0.00448	-0.02202	-0.14718	-0.09881	-0.11848	0.14389	0.43984	0.19649	-0.11973	-0.00293	-0.23693	-0.09841	-0.08464	0.02232	0.00148	0.59445	0.03708	-0.12161	-0.18963	-0.09265	0.06463	-0.01268	-0.07174	0.00808	-0.21280	0.06213	0.05106	0.38924	-0.02278	(And (Member $e0 have) (Theme $e0 $x0))
p200209	0.42865	0.13099	0.24888	-0.09503	-0.06365	0.14059	-0.13665	0.04190	-0.24714	-0.21278	0.52445	-0.15695	-0.12885	-0.36384	-0.08856	-0.09332	-0.09579	0.02112	-0.02822	-0.03292	-0.13553	-0.27352	-0.01779	-0.07636	-0.03817	0.95860	-0.00082	0.00916	0.21466	-0.17106	-0.01299	-0.00306	(And (Goal $e0 $x0) (Past $e0))
p200210	-0.20860	0.15985	-0.02191	0.30390	-0.06367	-0.13216	-0.06422	-0.05179	0.18509	-0.01524	-0.13592	-0.06751	-0.01098	0.30797	-0.14831	-0.14157	0.03229	0.24885	-0.08484	-0.05368	-0.06801	-0.01475	0.05648	-0.27699	-0.19730	0.10391	0.13786	0.17300	0.22847	-0.03428	0.05965	0.63141	(And (Ongoing $e0) (Past $e0))
p200214	0.05103	0.01479	0.23502	-0.46518	0.11368	-0.00400	0.09070	-0.07874	0.24263	-0.18858	-0.15098	-0.01248	0.07975	-0.06035	-0.01827	0.04600	0.29099	-0.15534	0.21474	-0.32085	-0.12108	0.10491	0.28000	0.12311	0.49190	0.09243	-0.10626	-0.21491	0.00922	0.17681	-0.19347	0.40380	(And (Ongoing $e0) (Patient $e0 $x0))
p200233	0.18760	0.01156	0.01873	0.03104	-0.05495	-0.22542	0.02239	0.07931	-0.09439	0.12986	-0.19988	0.12443	-0.09823	0.18952	-0.14839	0.04756	-0.14086	0.14036	-0.08319	-0.03200	-0.14969	0.05455	0.28605	0.45448	0.04275	0.07493	-0.00046	-0.22883	-0.30316	-0.08397	0.08638	-0.05477	(GroupOf $x0 person)
p200243	0.04467	-0.16945	0.45041	-0.03639	0.09792	-0.19406	-0.00251	-0.07046	0.02430	-0.09154	-0.49722	0.07259	0.05649	0.11772	-0.14426	-0.01385	0.16852	-0.08015	0.24962	0.44560	-0.02419	-0.03736	-0.27390	0.41528	0.08388	0.11353	0.00835	-0.21004	-0.28645	0.20879	-0.05741	-0.05702	(And (Agent $e0 $x0) (Location $e0 $x1))
