pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.19955	0.23514	0.37082	0.09088	0.65421	-0.25830	-0.37865	0.61915	0.20150	-0.04597	-0.05081	-0.11524	-0.63451	1.60869	-0.12960	0.42885	0.17520	0.76228	0.14195	0.09133	-0.78745	0.38044	-0.41483	-0.32081	0.68166	0.67901	-0.00343	-0.62174	0.71788	-0.66703	-0.00882	0.30064	(Past $e0)
p200009	0.33833	0.31023	0.15666	0.02251	-0.12845	-0.10866	-0.02171	0.32119	0.60677	0.15151	0.00786	-0.50673	-0.46365	-0.32111	1.42711	0.06844	0.12319	0.53045	0.00373	1.16660	0.59407	0.14843	-0.37494	-0.93751	-0.13630	0.04578	-0.10281	-0.04975	-0.47607	0.78953	-0.13690	0.00422	(Agent $e0 $x0)
p200011	0.61768	0.02768	0.02778	0.07760	0.23475	-0.09235	-0.14865	-0.10148	-0.14806	0.19558	-0.01538	0.02569	0.84495	-0.36543	0.00229	-0.14168	1.67608	-0.09235	-0.51784	0.50117	-1.09616	0.01374	0.14296	-0.12600	-0.15291	-0.10279	0.30589	-0.14426	0.38755	0.16318	0.11935	-0.02205	(Patient $e0 $x0)
p200012	-0.18778	-0.07246	0.15308	0.47679	-0.27657	0.24084	0.35506	-0.03276	0.15231	2.00731	0.00679	-0.49229	-0.01560	0.27582	-0.06689	-0.00880	-0.01895	-0.34576	0.07359	0.30472	-0.02960	-0.22354	0.35512	-0.08415	-0.04243	0.04634	-0.21369	0.76177	0.06977	-0.37895	-0.45509	-0.08932	(Theme $e0 $x0)
p200025	-0.24804	0.10466	0.22930	0.26664	0.26004	0.01595	0.04434	1.38275	0.39332	-0.03161	-0.09243	0.01288	-0.12094	-0.56413	0.88092	0.08191	-0.01043	-0.05666	-0.02223	-0.52175	0.05411	0.36702	0.01931	0.15000	0.15342	0.18221	0.03189	-0.16030	-0.07826	-0.65615	0.00045	-0.14211	(And (Agent $e0 $x0) (Past $e0))
p200030	0.65625	-0.00911	-0.14270	0.13000	-0.24693	0.17866	0.16572	0.18143	-0.10220	-0.04678	-0.03128	-0.22405	-0.46913	-0.34501	-0.17020	-0.03831	0.84412	-0.20462	0.21036	-0.12062	-0.33493	-0.08823	-0.04069	-0.01190	0.15273	0.05538	-0.28182	-0.05845	1.23939	0.02328	-0.06375	0.11636	(And (Past $e0) (Patient $e0 $x0))
p200036	0.24429	-0.07381	-0.01515	-0.03283	-0.33174	0.07216	0.11677	0.14721	-0.25291	0.67484	0.09508	-0.49474	0.27179	0.57897	0.02495	-0.17615	-0.04422	-0.38553	-0.18744	-0.17336	-0.09026	1.43526	0.22981	0.07986	-0.31437	-0.07582	0.00678	-0.21735	-0.20669	-0.02375	-0.09694	0.07708	(And (Past $e0) (Theme $e0 $x0))
p200038	0.02679	0.03692	0.12212	-0.01640	0.12148	-0.07441	-0.12267	-0.10210	-0.07259	0.19325	2.16692	0.09756	0.09890	-0.16708	0.04438	-0.16695	-0.06777	0.06563	0.17299	-0.14774	-0.06952	-0.04563	-0.20260	-0.15048	0.17918	0.15294	-0.07247	-0.18365	0.02779	0.05438	0.12515	-0.11591	(Experiencer $e0 $x0)
p200040	0.30666	1.61098	-0.17265	-0.31029	-0.23002	0.08379	-0.31439	0.00462	-0.12207	0.08117	0.00456	-0.22391	0.44348	0.18916	0.03690	-0.19488	0.09921	-0.04153	0.03691	-0.28951	0.15238	-0.18491	0.03927	-0.02536	0.64699	-0.47816	0.20403	0.39333	-0.28613	-0.02802	0.05428	0.13517	(Ongoing $e0)
p200048	-0.10283	0.02476	-0.36201	-0.11177	-0.27265	-0.13837	-0.31033	0.14338	1.23275	0.40699	0.11431	-0.24154	-0.31194	-0.42848	-0.50717	0.20622	-0.19720	0.29264	0.00850	0.26405	-0.06099	0.03743	-0.02737	-0.00204	0.15546	-0.32709	0.22533	0.37398	0.38807	0.28215	-0.04842	0.49064	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200049	0.32442	-0.00400	0.10964	-0.22494	-0.37742	-0.08856	1.12229	0.14242	0.20903	-0.06484	0.02069	0.34270	-0.36738	0.19048	0.04153	-0.42939	-0.10315	-0.28601	1.02561	-0.07651	-0.25514	-0.15612	-0.68926	-0.16058	-0.42881	0.08399	1.61309	-0.11703	0.01880	0.12883	0.13407	-0.15079	(Member $x0 thing)
p200051	0.13115	-0.08984	-0.12290	-0.27624	0.31957	1.67092	-0.50014	-0.01868	-0.22620	0.27496	-0.04297	0.17689	0.06212	-0.13942	-0.00679	-0.12524	-0.04865	0.58767	0.04698	-0.01021	-0.00678	-0.01539	-0.30507	-0.09719	-0.06587	0.00335	0.24758	-0.07143	-0.03633	0.07356	0.19905	0.02699	(Location $e0 $x0)
