pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.16397	0.38284	-0.68088	-0.02677	1.09729	-0.61545	-0.21625	0.44782	0.50989	-0.37455	-0.01257	-0.43541	-0.26556	0.56779	-0.57647	0.09683	0.18721	0.81006	-0.26314	0.31636	0.65398	0.03093	0.03085	0.65794	-0.30016	-0.26217	-0.15239	0.48177	0.90328	0.03162	0.58857	-0.39517	(Agent $e0 $x0)
p200008	0.24721	-0.08156	-0.04146	0.07569	0.31204	-0.00262	-0.01010	-0.27188	-0.07147	0.01367	-0.02484	-0.06163	-0.17395	-0.05170	0.41132	-0.28894	-0.16317	-0.11262	-0.12832	0.00924	0.26755	0.08384	0.07241	0.38293	-0.14595	-0.11189	-0.02391	0.21683	-0.17191	2.11473	0.67844	0.09046	(Theme $e0 $x0)
p200013	-0.09148	0.32664	0.27636	0.00455	-0.06860	-0.15116	0.23604	0.21471	-0.19941	-0.37718	0.08545	0.09013	0.38445	0.09908	-0.08377	0.21788	0.30840	-0.21074	-0.80464	-0.27642	-0.50454	-0.05980	1.99714	-0.04002	-0.09157	-0.01075	0.78460	-0.37715	0.03782	0.09725	-0.00861	-0.25093	(Past $e0)
p200015	0.08420	0.14056	0.31488	0.35387	0.65362	-0.10218	-0.27206	-0.13852	-0.11301	-0.02841	-0.07663	-0.11457	-0.29370	-0.07186	-0.18745	-0.05076	-0.18478	-0.46661	-0.10477	0.07282	0.74858	0.08736	-0.14355	0.81315	-0.31599	-0.23265	-0.12411	0.23275	-0.06073	0.29922	0.94593	-0.13647	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200022	0.64973	0.03159	-0.13978	1.20060	-0.34649	-0.27119	0.25645	-0.36222	0.35399	0.33826	1.05297	0.07176	-0.08188	0.50609	-0.11981	-0.14577	0.20884	-0.01671	0.25019	0.02747	-0.15191	-0.39773	-0.08621	0.11107	-0.93146	0.29336	0.21052	-0.38230	0.29431	0.12245	-0.21278	-0.47470	(Patient $e0 $x0)
p200033	0.11656	-0.00055	-0.04575	-0.23323	0.17545	0.00813	-0.42313	-0.03253	0.26773	-0.19322	-0.23515	-0.21421	0.16040	0.15682	-0.43503	0.31883	0.39220	0.25619	-0.09721	0.49000	-0.04187	-0.08559	0.71181	0.38763	0.49873	0.24055	-0.11865	0.15584	0.25745	-0.29019	0.02898	-0.12635	(And (Agent $e0 $x0) (Past $e0))
p200039	-0.13861	0.09611	-0.25156	-0.31154	-0.05003	-0.31451	0.61200	0.16590	-0.42228	-0.18071	-0.05737	0.26158	-0.74574	-0.26596	-0.36676	0.03150	0.14595	-0.12511	0.05418	0.64454	0.37837	0.49238	-0.02750	-0.25558	-0.13142	0.87447	0.20851	0.18313	0.45109	0.13706	-0.30387	0.36328	(Location $e0 $x0)
p200041	-0.10557	-0.51570	0.27293	-0.22152	-0.12512	0.16624	-0.22552	0.08646	-0.19590	-0.01326	0.19395	-0.03157	0.02800	0.07032	0.25102	-0.28068	0.28787	-0.03450	0.05709	0.00780	0.12142	0.22111	0.73928	-0.12619	0.29735	-0.13403	-0.24818	0.06808	-0.03763	0.72025	-0.04808	0.19143	(And (Past $e0) (Theme $e0 $x0))
p200049	-0.10316	0.06577	0.00501	0.90959	-0.04209	-0.03028	0.13155	-0.16995	0.34949	0.17796	0.51362	0.27483	0.13920	0.12161	-0.37879	0.35535	-0.36242	-0.23525	-0.20537	0.00119	-0.07415	-0.24714	0.17105	0.21242	-0.63484	0.35751	0.66111	-0.31921	-0.15204	-0.05078	-0.03717	-0.20614	(And (Past $e0) (Patient $e0 $x0))
p200051	0.17700	0.01022	-0.05800	-0.05618	0.38767	0.27011	0.15234	0.16292	0.45976	-0.12090	0.05493	0.67526	0.17769	-0.22546	0.04474	-0.10835	-0.40938	-0.40488	0.03528	0.41693	0.00230	-0.16114	-0.04860	0.00325	0.19268	0.17464	-0.10600	-0.01341	0.18569	0.10811	-0.39451	-0.33001	(Cardinality $x0 <num>)
p200053	0.12764	-0.10480	-0.40040	0.10741	-0.24234	0.30515	-0.09334	-0.01963	0.17439	0.03965	0.03752	-0.18246	-0.08742	0.65028	-0.01884	-0.03191	-0.05064	0.12711	0.25897	0.16493	-0.01858	-0.41587	0.15435	0.24303	-0.30127	0.47855	-0.32992	0.42648	0.52785	-0.01495	-0.25886	-0.06518	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200070	0.08632	0.16892	-0.06385	-0.05473	0.19305	-0.25053	-0.00600	-0.04450	0.15580	-0.18159	-0.12436	-0.11448	0.10164	0.12767	-0.11312	0.02929	0.10193	0.04829	-0.19880	0.01189	-0.15843	0.20489	0.08567	-0.11622	0.10931	-0.10922	0.11189	-0.21016	0.08393	-0.03031	0.02628	-0.06098	(Member $x0 person)
p200071	-0.11739	-0.11404	0.08152	0.07048	-0.16354	-0.10705	0.37916	0.16058	0.17264	-0.07452	-0.01170	0.11047	0.21924	0.02033	0.22196	-0.11494	0.11248	0.04038	-0.22904	-0.38821	0.14588	-0.09866	0.04625	-0.30284	0.16697	0.15702	-0.30717	0.04120	0.05205	-0.07836	0.54244	-0.01012	(Recipient $e0 $x0)
p200073	-0.16794	-0.33085	0.26526	0.05675	0.19088	0.20802	-0.23158	-0.01289	0.00299	0.02187	0.24207	-0.08272	-0.09520	-0.07397	-0.06016	-0.10837	0.15365	-0.00305	0.17532	0.21949	0.23723	0.17665	0.24008	0.14287	0.31798	-0.10879	-0.27102	-0.05743	-0.01142	-0.05524	0.00400	0.06210	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200076	-0.04296	-0.13513	-0.09344	-0.01379	0.04971	-0.09873	0.09894	-0.27882	-0.35979	0.20545	0.03402	-0.15555	0.06193	-0.01852	-0.04344	0.06991	-0.11461	-0.17019	-0.09181	0.07583	-0.02094	0.87171	-0.05261	-0.31491	0.10761	0.75718	0.00186	0.06119	0.00132	0.06114	-0.04271	-0.06438	(Experiencer $e0 $x0)
p200089	0.06960	0.34555	-0.05514	-0.07641	0.01649	-0.23780	-0.06621	-0.07709	0.18150	-0.23890	0.07020	-0.08141	0.24768	0.22679	0.12878	-0.17525	0.16990	-0.08323	-0.30268	-0.21753	0.05599	0.39886	0.11018	0.08177	-0.00945	-0.22103	-0.17135	-0.05411	-0.07958	0.00011	-0.18399	0.28055	(Possession $x0 $x1)
p200091	-0.01814	0.02570	0.14446	0.07589	-0.13709	-0.02378	0.21383	-0.01293	0.21293	-0.29316	-0.01904	0.18702	-0.02728	-0.02722	0.29561	-0.09163	0.09467	-0.03876	-0.19161	-0.34012	-0.04285	-0.05607	0.02764	-0.25363	0.11349	0.18385	-0.21065	0.12984	0.07595	-0.05490	0.52114	0.06525	(And (Recipient $e0 $x0) (Theme $e0 $x1))
p200099	-0.11460	-0.08442	0.07243	0.09975	-0.10083	-0.13652	0.33057	0.17735	0.18851	-0.03198	-0.02202	0.09735	0.16851	0.02684	0.17117	-0.11933	0.08416	0.03318	-0.22028	-0.31920	0.16021	-0.11625	-0.00084	-0.24584	0.14612	0.15955	-0.24452	0.04452	0.02725	-0.12252	0.52039	-0.02469	(And (Agent $e0 $x0) (Recipient $e0 $x1))
p200103	-0.01170	0.25898	-0.07905	-0.01154	-0.02235	0.01471	0.12086	-0.07608	-0.22842	0.29929	-0.05349	0.12435	-0.15841	0.17170	0.22752	0.01331	0.09112	-0.13086	-0.01222	-0.09307	0.17187	0.04547	-0.02832	0.11565	-0.06361	-0.16160	0.05524	-0.03296	0.05708	-0.09837	0.02101	-0.00042	(Might $e0)
