pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200004	0.10768	-0.35177	-0.27301	0.13423	-0.04518	-0.27083	0.05507	0.61370	0.21970	0.00385	-0.02392	0.34063	0.81373	-0.14835	0.09012	0.01946	0.06172	0.73678	-0.26151	0.37054	-0.48796	0.97531	-0.29912	1.53499	-0.28846	-0.91666	0.11537	-0.30774	0.12492	0.07965	0.07867	-0.20285	(Agent $e0 $x0)
p200008	0.12154	0.10085	0.40426	0.20803	-0.76676	0.48160	0.10229	1.35076	-0.16467	0.05031	0.17676	-0.23186	-0.44020	-1.40250	-0.06546	0.12223	-0.42270	0.14864	-0.85373	0.38522	0.33807	0.15749	-0.14194	0.06652	-0.15335	0.20099	0.61637	0.17537	0.71458	-0.50452	0.79849	0.32313	(Theme $e0 $x0)
p200013	0.28101	-0.24971	-0.09697	0.03334	-0.25527	0.12060	-0.02853	-0.17075	0.03198	-0.30707	-0.15528	0.15875	-0.26144	0.13890	0.51380	-0.39998	0.20766	0.19601	0.14444	0.23816	-0.18957	0.01724	0.29451	-0.17899	0.01552	-0.40427	-0.08811	-0.06092	0.08494	0.24646	0.07237	2.12097	(Past $e0)
p200015	0.11695	0.12316	-0.15229	-0.11062	-0.43811	0.24975	0.01284	1.38596	-0.03783	-0.42227	0.30162	-0.04442	-0.30356	-0.54819	-0.02129	0.11819	-0.02081	0.03052	-0.29459	0.14556	0.10206	0.20765	-0.04205	0.60894	0.18128	-0.30583	0.05683	0.19603	-0.10277	0.13798	-0.08791	-0.21651	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200022	0.03328	-0.59939	-0.74519	0.33812	-0.32233	-0.02256	-0.55687	-0.15877	1.03472	-0.09545	0.48059	0.29699	0.43065	-0.14163	-0.14451	0.41889	0.67730	0.42081	-0.12097	-0.35978	0.22381	0.02060	0.28097	-0.42692	-0.21217	-0.32275	0.35978	0.98508	-0.10134	-0.53164	0.25421	-0.01337	(Patient $e0 $x0)
p200033	0.43900	-0.19237	-0.30853	-0.02273	0.26566	-0.22560	-0.25784	-0.09305	0.04301	-0.19896	-0.20289	0.16038	-0.04624	0.33614	0.51229	-0.22945	0.14312	0.25374	0.22037	0.36599	0.28376	0.48772	-0.34944	0.34163	-0.18116	-0.08789	0.07674	-0.48131	0.03205	0.62153	0.00282	0.30581	(And (Agent $e0 $x0) (Past $e0))
p200039	0.15209	0.44153	-0.07694	-0.53008	-0.58295	-0.12921	0.53014	-0.24467	0.28393	0.60448	0.39938	-0.07767	0.30911	0.05469	-0.20043	-0.29755	-0.12462	-0.31673	0.42481	0.19976	0.41103	-0.15740	0.35438	0.30099	-0.66309	-0.19974	0.52466	-0.59244	-0.43848	0.15849	0.15652	0.03940	(Location $e0 $x0)
p200041	0.26552	0.24156	0.28871	-0.18189	-0.29430	0.30909	-0.24549	0.20038	-0.10148	-0.03140	-0.17382	0.04898	-0.19869	-0.01388	-0.12279	-0.23298	-0.23049	0.42001	-0.20730	-0.21010	0.39867	-0.19594	-0.37303	0.01458	0.08431	0.54979	0.16425	-0.04816	0.28848	-0.01588	0.23257	0.73646	(And (Past $e0) (Theme $e0 $x0))
p200049	-0.43742	-0.21939	-0.38267	0.15206	-0.28480	0.34216	-0.16686	-0.03861	0.60864	-0.23923	0.05122	0.28475	-0.11190	-0.24833	0.58307	0.12444	0.58449	-0.18047	0.14734	-0.14634	0.06925	-0.03993	0.69017	-0.14014	-0.24185	-0.52729	0.08236	0.48198	0.04123	-0.10055	-0.12393	0.15503	(And (Past $e0) (Patient $e0 $x0))
p200051	-0.03463	-0.13393	0.19803	0.05677	0.03801	-0.06408	0.08410	-0.08917	-0.16951	0.15920	-0.17123	-0.00288	-0.12326	0.04579	0.36452	-0.10333	0.01896	-0.07394	-0.13817	0.01195	0.00157	0.04090	0.14116	-0.04314	0.25219	0.15695	1.13436	0.06672	-0.00668	0.02197	-0.24556	-0.09547	(Cardinality $x0 <num>)
p200053	-0.20620	-0.19504	-0.28794	0.12024	0.05075	-0.16874	-0.47810	-0.12732	0.63387	0.51186	0.22835	-0.12879	0.09984	0.01660	-0.02664	0.09986	-0.01697	0.54211	-0.08507	0.00916	0.44628	0.42248	-0.22161	-0.11843	0.04956	-0.21330	0.19759	-0.29490	0.17922	-0.00164	-0.10558	-0.03667	(And (Agent $e0 $x0) (Patient $e0 $x1))
